"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.918889760E-1,3.531447425E-2,4.203021049E0,1.004906273E1
2.938992370E-1,6.883329898E-2,4.212597847E0,9.910199165E0
2.959094970E-1,1.167173311E-1,4.236539841E0,9.847949982E0
2.979197570E-1,1.789665818E-1,4.222174644E0,9.785700798E0
2.999300180E-1,2.268506140E-1,4.188655853E0,9.689932823E0
3.019402780E-1,2.412158251E-1,4.193444252E0,9.603741646E0
3.039505390E-1,2.986766696E-1,4.203021049E0,9.546280861E0
3.059607990E-1,3.226186931E-1,4.217386246E0,9.440936089E0
3.079710600E-1,3.561375141E-1,4.241328239E0,9.306860924E0
3.099813200E-1,3.561375141E-1,4.250905037E0,9.196727753E0
3.119915800E-1,3.513490856E-1,4.270058632E0,9.110535622E0
3.140018410E-1,3.561375141E-1,4.317942619E0,8.971672058E0
3.160121010E-1,3.178302646E-1,4.327519417E0,8.871115685E0
3.180223620E-1,3.274070919E-1,4.346673012E0,8.780136108E0
3.200326220E-1,2.986766696E-1,4.337096214E0,8.693944931E0
3.220428820E-1,3.226186931E-1,4.341884613E0,8.607753754E0
3.240531430E-1,3.321954906E-1,4.346673012E0,8.593388557E0
3.260634030E-1,3.657143116E-1,4.361038208E0,8.545504570E0
3.280736640E-1,3.657143116E-1,4.375403404E0,8.516774178E0
3.300839240E-1,4.040215313E-1,4.361038208E0,8.454524994E0
3.320941850E-1,4.423287511E-1,4.356249809E0,8.406641006E0
3.341044450E-1,4.279635549E-1,4.356249809E0,8.373122215E0
3.361147050E-1,4.279635549E-1,4.394556999E0,8.344391823E0
3.381249660E-1,4.279635549E-1,4.423287868E0,8.320449829E0
3.401352260E-1,4.279635549E-1,4.452018261E0,8.310873032E0
3.421454870E-1,4.519055784E-1,4.471171856E0,8.291719437E0
3.441557470E-1,4.279635549E-1,4.499902248E0,8.272565842E0
3.461660070E-1,4.375403523E-1,4.547786236E0,8.277354240E0
3.481762680E-1,4.279635549E-1,4.557363033E0,8.262989044E0
3.501865280E-1,4.375403523E-1,4.600458622E0,8.224681854E0
3.521967890E-1,4.471171796E-1,4.633977413E0,8.195950508E0
3.542070490E-1,4.471171796E-1,4.638765812E0,8.157643318E0
3.562173100E-1,4.088099301E-1,4.653131008E0,8.119336128E0
3.582275700E-1,4.375403523E-1,4.705803394E0,8.085817337E0
3.602378300E-1,4.040215313E-1,4.705803394E0,8.071452141E0
3.622480910E-1,4.040215313E-1,4.724956989E0,8.042721748E0
3.642583510E-1,3.992331326E-1,4.768052578E0,8.037933350E0
3.662686120E-1,4.327519536E-1,4.820724964E0,8.047510147E0
3.682788720E-1,4.279635549E-1,4.830301762E0,8.057086945E0
3.702891320E-1,4.231751561E-1,4.863820553E0,8.066663742E0
3.722993930E-1,4.375403523E-1,4.897339344E0,8.061875343E0
3.743060600E-1,4.566939771E-1,4.950012207E0,8.037933350E0
3.763127260E-1,4.040215313E-1,4.964377403E0,8.052298546E0
3.783198100E-1,4.088099301E-1,4.973954201E0,8.061875343E0
3.803274140E-1,4.327519536E-1,5.012261391E0,8.071452141E0
3.823356430E-1,4.519055784E-1,5.026626587E0,8.100182533E0
3.843445490E-1,4.758476019E-1,5.050568581E0,8.138489723E0
3.863541320E-1,4.997895956E-1,5.079298973E0,8.167220116E0
3.883643930E-1,5.572504401E-1,5.088875771E0,8.195950508E0
3.903753300E-1,5.955576897E-1,5.112817764E0,8.239047050E0
3.923868930E-1,6.051344872E-1,5.064933777E0,8.239047050E0
3.943989760E-1,6.386532784E-1,5.093664169E0,8.258200645E0
3.964115280E-1,6.865373254E-1,5.131971359E0,8.282142639E0
3.984243930E-1,7.009025216E-1,5.122394562E0,8.306084633E0
4.004374660E-1,7.583633661E-1,5.141548157E0,8.320449829E0
4.024506430E-1,7.918822169E-1,5.131971359E0,8.334815025E0
4.044638200E-1,8.780734539E-1,5.165490150E0,8.334815025E0
4.064740280E-1,9.498994946E-1,5.203797340E0,8.344391823E0
4.084842370E-1,9.690531492E-1,5.194220543E0,8.320449829E0
4.104944450E-1,9.929951429E-1,5.203797340E0,8.315661430E0
4.125046530E-1,1.036090732E0,5.242104530E0,8.325238228E0
4.145148620E-1,1.055244446E0,5.270834923E0,8.334815025E0
4.165250700E-1,1.098340034E0,5.309142113E0,8.344391823E0
4.185352780E-1,1.088763237E0,5.309142113E0,8.397064209E0
4.205454870E-1,1.098340034E0,5.333084106E0,8.444948196E0
4.225556950E-1,1.103128433E0,5.337872505E0,8.454524994E0
4.245659030E-1,1.107916832E0,5.352237701E0,8.488043785E0
4.265761120E-1,1.107916832E0,5.385756493E0,8.497620583E0
4.285863200E-1,1.093551636E0,5.361814499E0,8.483255386E0
4.305965280E-1,1.026513934E0,5.385756493E0,8.507197380E0
4.326067370E-1,9.929951429E-1,5.390544891E0,8.511985779E0
4.346169450E-1,9.690531492E-1,5.395333767E0,8.535927773E0
4.366271530E-1,9.307458997E-1,5.404910564E0,8.564658165E0
4.386373620E-1,8.828618526E-1,5.380968094E0,8.617330551E0
4.406475700E-1,8.445546627E-1,5.395333767E0,8.646060944E0
4.426577780E-1,7.870938182E-1,5.400122166E0,8.703521729E0
4.446679870E-1,7.583633661E-1,5.390544891E0,8.741828918E0
4.466781950E-1,7.296329737E-1,5.361814499E0,8.789712906E0
4.486884030E-1,6.865373254E-1,5.318718910E0,8.828020096E0
4.506986120E-1,6.578069329E-1,5.294776917E0,8.842385292E0
4.527088200E-1,6.721721292E-1,5.256469727E0,8.866327286E0
4.547190280E-1,6.482301354E-1,5.232527733E0,8.890269279E0
4.567292370E-1,6.530185342E-1,5.213374138E0,8.938153267E0
4.587394450E-1,6.386532784E-1,5.179855347E0,8.957306862E0
4.607496530E-1,6.003460884E-1,5.175066948E0,8.976460457E0
4.627598620E-1,5.668272376E-1,5.136759758E0,9.043498039E0
4.647700700E-1,5.285200477E-1,5.141548157E0,9.062651634E0
4.667802780E-1,4.950011969E-1,5.146336555E0,9.086593628E0
4.687905390E-1,4.662707746E-1,5.151124954E0,9.096170425E0
4.708007990E-1,4.423287511E-1,5.165490150E0,9.134477615E0
4.728110600E-1,4.088099301E-1,5.227739334E0,9.201516151E0
4.748213200E-1,3.896563351E-1,5.246892929E0,9.182361603E0
4.768315800E-1,4.040215313E-1,5.251681328E0,9.196727753E0
4.788418410E-1,3.800795078E-1,5.270834923E0,9.196727753E0
4.808521010E-1,3.992331326E-1,5.280411720E0,9.144054413E0
4.828623620E-1,4.135983288E-1,5.261258125E0,9.077016830E0
4.848726220E-1,3.896563351E-1,5.280411720E0,9.005190849E0
4.868828820E-1,4.040215313E-1,5.266046524E0,8.986037254E0
4.888931430E-1,4.135983288E-1,5.246892929E0,8.928576469E0
4.909034030E-1,4.183867574E-1,5.251681328E0,8.851962090E0
4.929136640E-1,3.896563351E-1,5.275623322E0,8.760982513E0
4.949239240E-1,3.944447339E-1,5.266046524E0,8.693944931E0
4.969341850E-1,4.040215313E-1,5.261258125E0,8.636484146E0
4.989444450E-1,4.471171796E-1,5.294776917E0,8.602965355E0
5.009547050E-1,5.045779943E-1,5.280411720E0,8.497620583E0
5.029649660E-1,5.189431906E-1,5.256469727E0,8.411429405E0
5.049752260E-1,4.902127981E-1,5.256469727E0,8.325238228E0
5.069854870E-1,5.237316489E-1,5.251681328E0,8.243835449E0
5.089957470E-1,5.237316489E-1,5.246892929E0,8.191162109E0
5.110060070E-1,4.806360006E-1,5.261258125E0,8.085817337E0
5.130162680E-1,4.423287511E-1,5.213374138E0,7.990049839E0
5.150265280E-1,3.800795078E-1,5.242104530E0,7.932588577E0
5.170367890E-1,3.321954906E-1,5.199008942E0,7.860762596E0
5.190470490E-1,2.699462473E-1,5.189432144E0,7.827243805E0
5.210573100E-1,2.029085904E-1,5.222950935E0,7.769783020E0
5.230675700E-1,1.885433793E-1,5.222950935E0,7.755417824E0
5.250778300E-1,1.598129570E-1,5.280411720E0,7.808090210E0
5.270880910E-1,1.406593472E-1,5.342660904E0,7.841609001E0
5.290983510E-1,1.406593472E-1,5.380968094E0,7.875127792E0
5.311086120E-1,7.841010392E-2,5.448006153E0,7.884704590E0
5.331188720E-1,3.052607179E-2,5.452794552E0,7.808090210E0
5.351291320E-1,6.584054790E-3,5.481524944E0,7.774571419E0
5.371393930E-1,-2.693476900E-2,5.500678539E0,7.726687431E0
5.391496530E-1,-4.608838260E-2,5.524620533E0,7.664438248E0
5.411599140E-1,-7.960720360E-2,5.538985729E0,7.606977463E0
5.431701740E-1,-1.370680481E-1,5.529408932E0,7.559093475E0
5.451804350E-1,-2.041056901E-1,5.543774128E0,7.554305077E0
5.471906950E-1,-2.328361124E-1,5.582081318E0,7.515997887E0
5.492009550E-1,-2.088941038E-1,5.629965305E0,7.458536625E0
5.512112160E-1,-1.945288926E-1,5.697002888E0,7.401075840E0
5.532214760E-1,-1.753752679E-1,5.725733280E0,7.343615055E0
5.552317370E-1,-1.801636815E-1,5.740098476E0,7.247847080E0
5.572419970E-1,-1.897404790E-1,5.759252071E0,7.142502308E0
5.592522570E-1,-1.801636815E-1,5.749675274E0,7.085041523E0
5.612625180E-1,-1.562216580E-1,5.778405666E0,7.018003941E0
5.632727780E-1,-1.131260321E-1,5.759252071E0,6.965331078E0
5.652830390E-1,-1.035492271E-1,5.706579685E0,6.888716698E0
5.672932990E-1,-1.131260321E-1,5.658695698E0,6.826467514E0
5.693035600E-1,-1.514332592E-1,5.639542103E0,6.778583527E0
5.713138200E-1,-2.041056901E-1,5.615600109E0,6.740276337E0
5.733240800E-1,-2.519897223E-1,5.615600109E0,6.706757545E0
5.753343410E-1,-2.711433470E-1,5.658695698E0,6.678027153E0
5.773446010E-1,-2.998737693E-1,5.716156483E0,6.692392349E0
5.793548620E-1,-3.381809890E-1,5.749675274E0,6.663661957E0
5.813651220E-1,-4.147954583E-1,5.764040470E0,6.706757545E0
5.833753820E-1,-4.004302323E-1,5.797559261E0,6.740276337E0
5.853856430E-1,-4.004302323E-1,5.835866451E0,6.812102318E0
5.873959030E-1,-4.052186310E-1,5.864596844E0,6.869563103E0
5.894061640E-1,-4.147954583E-1,5.902904510E0,6.898293495E0
5.914164240E-1,-3.669114113E-1,5.898116112E0,6.893505096E0
5.934266850E-1,-3.812766075E-1,5.893327713E0,6.903081894E0
5.954369450E-1,-4.004302323E-1,5.826289654E0,6.845621109E0
5.974472050E-1,-4.339490533E-1,5.740098476E0,6.706757545E0
5.994574660E-1,-5.105634928E-1,5.601234913E0,6.567893982E0
6.014677260E-1,-5.728127360E-1,5.529408932E0,6.529586792E0
6.034779870E-1,-6.302735806E-1,5.486313343E0,6.587047577E0
6.054882470E-1,-6.542156339E-1,5.558139324E0,6.639719963E0
6.074985070E-1,-7.308300734E-1,5.620388508E0,6.491279125E0
6.095087680E-1,-7.930793166E-1,5.682637691E0,6.376357555E0
6.115190280E-1,-9.080010056E-1,5.735310078E0,6.352415562E0
6.135292890E-1,-1.008557439E0,5.869385242E0,6.385934353E0
6.155395490E-1,-1.104325533E0,5.984307289E0,6.433818340E0
6.175498100E-1,-1.214458823E0,6.075286865E0,6.414664745E0
6.195600700E-1,-1.334168911E0,6.156689644E0,6.438606739E0
6.215703300E-1,-1.382052898E0,6.228515625E0,6.735487938E0
6.235805910E-1,-1.401206493E0,6.262034416E0,6.955754280E0
6.255908510E-1,-1.367687702E0,6.343437195E0,7.027580738E0
6.276011120E-1,-1.305438519E0,6.381744862E0,6.931812286E0
6.296113720E-1,-1.267131209E0,6.467936039E0,6.792948723E0
6.316216320E-1,-1.118690729E0,6.511031628E0,6.879139900E0
6.336318930E-1,-8.888474107E-1,6.511031628E0,6.903081894E0
6.356421530E-1,-6.781576276E-1,6.453570843E0,6.764218330E0
6.376524140E-1,-5.392939448E-1,6.362590790E0,6.706757545E0
6.396626740E-1,-3.669114113E-1,6.285976410E0,6.836044312E0
6.416729350E-1,-1.514332592E-1,6.185420036E0,6.960542679E0
6.436831950E-1,9.756372124E-2,6.051344872E0,7.137713909E0
6.456934550E-1,3.705027103E-1,5.883750439E0,7.343615055E0
6.477037160E-1,4.806360006E-1,5.744886875E0,7.300519466E0
6.497139760E-1,4.519055784E-1,5.673060894E0,7.089829922E0
6.517242370E-1,4.519055784E-1,5.629965305E0,7.051522732E0
6.537344970E-1,4.997895956E-1,5.582081318E0,7.156867504E0
6.557447570E-1,5.476736426E-1,5.562927723E0,7.118560314E0
6.577550180E-1,5.620388389E-1,5.548562527E0,7.214328289E0
6.597652780E-1,5.955576897E-1,5.510255337E0,7.487267494E0
6.617755390E-1,6.338648796E-1,5.510255337E0,7.755417824E0
6.637857990E-1,6.817489266E-1,5.462371349E0,7.994838238E0
6.657960600E-1,7.152677774E-1,5.395333767E0,8.224681854E0
6.678063200E-1,7.679402232E-1,5.333084106E0,8.464101791E0
6.698165800E-1,8.110358119E-1,5.251681328E0,8.703521729E0
6.718268410E-1,8.684966564E-1,5.175066948E0,8.914211273E0
6.738371010E-1,9.259575009E-1,5.064933777E0,9.120112419E0
6.758473620E-1,9.738415480E-1,4.983530998E0,9.239823341E0
6.778576220E-1,9.834183455E-1,4.878185749E0,9.268553734E0
6.798678820E-1,9.738415480E-1,4.748898983E0,9.196727753E0
6.818781430E-1,8.876502514E-1,4.571728230E0,8.942941666E0
6.838884030E-1,8.732850552E-1,4.724956989E0,8.674791336E0
6.858986640E-1,8.206126094E-1,4.964377403E0,8.607753754E0
6.879089240E-1,6.769605279E-1,5.117606163E0,8.598176956E0
6.899191850E-1,4.854243994E-1,5.337872505E0,8.579023361E0
6.919294450E-1,2.843114436E-1,5.606023312E0,8.569446564E0
6.939397050E-1,4.967968538E-2,5.864596844E0,8.674791336E0
6.959499660E-1,-1.897404790E-1,6.089652061E0,8.789712906E0
6.979602260E-1,-3.956418335E-1,6.242880821E0,8.880692482E0
6.999704870E-1,-5.776011348E-1,6.343437195E0,8.986037254E0
7.019807470E-1,-7.116764784E-1,6.463147640E0,9.048286438E0
7.039910070E-1,-8.505401611E-1,6.573280811E0,9.081805229E0
7.060012680E-1,-9.319429994E-1,6.592434406E0,9.115324020E0
7.080115280E-1,-9.654618502E-1,6.554127216E0,9.129689217E0
7.100217890E-1,-8.840589523E-1,6.391321659E0,9.110535622E0
7.120320490E-1,-8.361749649E-1,6.338648796E0,9.129689217E0
7.140422570E-1,-7.643488646E-1,6.257246017E0,9.077016830E0
7.160524660E-1,-5.967547894E-1,6.147112846E0,9.057863235E0
7.180626740E-1,-3.764882088E-1,6.022614479E0,8.986037254E0
7.200728820E-1,-1.514332592E-1,5.869385242E0,8.923788071E0
7.220830910E-1,4.967968538E-2,5.730521679E0,8.808866501E0
7.240932990E-1,2.603694201E-1,5.586869717E0,8.760982513E0
7.261035070E-1,4.519055784E-1,5.424064159E0,8.684368134E0
7.281137160E-1,6.338648796E-1,5.285200119E0,8.684368134E0
7.301239240E-1,7.870938182E-1,5.146336555E0,8.602965355E0
7.321341320E-1,9.211691022E-1,5.074510574E0,8.602965355E0
7.341443410E-1,1.007360339E0,4.997896194E0,8.593388557E0
7.361545490E-1,1.074398041E0,4.926070213E0,8.602965355E0
7.381647570E-1,1.079186440E0,4.873397350E0,8.607753754E0
7.401749660E-1,1.069609642E0,4.897339344E0,8.612542152E0
7.421851740E-1,1.026513934E0,4.916493416E0,8.636484146E0
7.441953820E-1,9.451110959E-1,4.983530998E0,8.617330551E0
7.462055910E-1,8.349778652E-1,5.074510574E0,8.579023361E0
7.482157990E-1,7.296329737E-1,5.175066948E0,8.526350975E0
7.502260070E-1,5.955576897E-1,5.313930511E0,8.502408981E0
7.522362160E-1,4.662707746E-1,5.433640957E0,8.464101791E0
7.542464240E-1,3.369838893E-1,5.553350925E0,8.468890190E0
7.562566320E-1,2.364274114E-1,5.668272495E0,8.459313393E0
7.582668410E-1,9.756372124E-2,5.730521679E0,8.425794601E0
7.602770490E-1,1.795651275E-3,5.807136059E0,8.392275810E0
7.622872570E-1,-9.397241473E-2,5.840654850E0,8.382699013E0
7.642974660E-1,-1.657984704E-1,5.855020046E0,8.363545418E0
7.663076740E-1,-1.993172914E-1,5.845443249E0,8.358757019E0
7.683178820E-1,-2.280477136E-1,5.831078053E0,8.310873032E0
7.703280910E-1,-2.998737693E-1,5.821501255E0,8.262989044E0
7.723382990E-1,-3.190273643E-1,5.807136059E0,8.200738907E0
7.743485600E-1,-3.333925903E-1,5.720944881E0,8.162431717E0
7.763588200E-1,-3.333925903E-1,5.653907299E0,8.138489723E0
7.783690800E-1,-3.525462151E-1,5.620388508E0,8.095394135E0
7.803793410E-1,-3.716998100E-1,5.639542103E0,8.047510147E0
7.823896010E-1,-3.477577865E-1,5.673060894E0,8.018779755E0
7.843998620E-1,-4.339490533E-1,5.706579685E0,7.937376976E0
7.864101220E-1,-3.812766075E-1,5.730521679E0,7.918223381E0
7.884203820E-1,-3.046621680E-1,5.687426090E0,7.956530571E0
7.904306430E-1,-2.184709013E-1,5.677849293E0,7.918223381E0
7.924409030E-1,-1.753752679E-1,5.629965305E0,7.870339394E0
7.944511640E-1,-1.227028370E-1,5.567716122E0,7.855974197E0
7.964614240E-1,-8.918401599E-2,5.538985729E0,7.827243805E0
7.984716850E-1,-1.035492271E-1,5.491101742E0,7.717110634E0
8.004819450E-1,-1.274912357E-1,5.500678539E0,7.683591843E0
8.024922050E-1,-1.274912357E-1,5.471948147E0,7.645284653E0
8.045024660E-1,-1.083376259E-1,5.471948147E0,7.654861450E0
8.065127260E-1,-1.131260321E-1,5.510255337E0,7.645284653E0
8.085229870E-1,-1.562216580E-1,5.505466938E0,7.645284653E0
8.105332470E-1,-1.514332592E-1,5.529408932E0,7.630919456E0
8.125435070E-1,-1.897404790E-1,5.548562527E0,7.597400665E0
8.145537680E-1,-2.232593149E-1,5.562927723E0,7.573458672E0
8.165640280E-1,-2.376245260E-1,5.529408932E0,7.592612267E0
8.185742890E-1,-2.376245260E-1,5.519832134E0,7.621342659E0
8.205845490E-1,-2.184709013E-1,5.495890141E0,7.621342659E0
8.225948100E-1,-1.993172914E-1,5.481524944E0,7.621342659E0
8.246050700E-1,-1.897404790E-1,5.486313343E0,7.621342659E0
8.266153300E-1,-1.562216580E-1,5.481524944E0,7.654861450E0
8.286255910E-1,-1.227028370E-1,5.433640957E0,7.717110634E0
8.306358510E-1,-5.566519126E-2,5.409698963E0,7.697957039E0
8.326461120E-1,-1.256955881E-2,5.376179695E0,7.693168640E0
8.346563720E-1,3.531447425E-2,5.328295708E0,7.745841026E0
8.366666320E-1,6.883329898E-2,5.299565315E0,7.760206223E0
8.386768930E-1,1.454477459E-1,5.275623322E0,7.808090210E0
8.406871530E-1,1.981201917E-1,5.232527733E0,7.827243805E0
8.426974140E-1,2.507926226E-1,5.194220543E0,7.879916191E0
8.447076740E-1,3.321954906E-1,5.155913353E0,7.894281387E0
8.467179350E-1,3.896563351E-1,5.117606163E0,7.956530571E0
8.487281950E-1,4.327519536E-1,5.103240967E0,7.990049839E0
8.507384550E-1,4.710591733E-1,5.050568581E0,8.095394135E0
8.527487160E-1,5.045779943E-1,4.993107796E0,8.148066521E0
8.547589760E-1,5.237316489E-1,4.950012207E0,8.186373711E0
8.567692370E-1,5.476736426E-1,4.926070213E0,8.234258652E0
8.587794970E-1,5.620388389E-1,4.897339344E0,8.301296234E0
8.607897570E-1,5.524620414E-1,4.878185749E0,8.349180222E0
8.628000180E-1,5.428852439E-1,4.892550945E0,8.363545418E0
8.648102780E-1,5.380968451E-1,4.945223808E0,8.330026627E0
8.668205390E-1,4.806360006E-1,5.064933777E0,8.344391823E0
8.688307990E-1,4.040215313E-1,5.194220543E0,8.368333817E0
8.708410600E-1,3.465606868E-1,5.328295708E0,8.416217804E0
8.728513200E-1,2.795230448E-1,5.467159748E0,8.497620583E0
8.748615800E-1,1.693897694E-1,5.601234913E0,8.535927773E0
8.768718410E-1,1.550245583E-1,5.701791286E0,8.626907349E0
8.788821010E-1,1.598129570E-1,5.783194065E0,8.713098526E0
8.808923620E-1,1.550245583E-1,5.831078053E0,8.789712906E0
8.829026220E-1,1.837549806E-1,5.845443249E0,8.828020096E0
8.849128820E-1,2.220622003E-1,5.807136059E0,8.866327286E0
8.869231430E-1,2.507926226E-1,5.773617268E0,8.871115685E0
8.889334030E-1,2.843114436E-1,5.677849293E0,8.875904083E0
8.909436640E-1,3.082534671E-1,5.596446514E0,8.880692482E0
8.929539240E-1,3.465606868E-1,5.505466938E0,8.895057678E0
8.949641850E-1,3.848679364E-1,5.409698963E0,8.895057678E0
8.969744450E-1,3.944447339E-1,5.352237701E0,8.890269279E0
8.989847050E-1,4.183867574E-1,5.309142113E0,8.904634476E0
9.009949660E-1,3.848679364E-1,5.323507309E0,8.861538887E0
9.030052260E-1,2.651578486E-1,5.457582951E0,8.693944931E0
9.050154870E-1,9.756372124E-2,5.629965305E0,8.660426140E0
9.070257470E-1,2.094926499E-2,5.701791286E0,8.760982513E0
9.090360070E-1,1.795651275E-3,5.740098476E0,8.832808495E0
9.110462680E-1,-2.992752008E-3,5.768828869E0,8.832808495E0
9.130565280E-1,-1.735796221E-2,5.768828869E0,8.813654900E0
9.150667890E-1,-1.735796221E-2,5.677849293E0,8.866327286E0
9.170770490E-1,2.094926499E-2,5.606023312E0,8.741828918E0
9.190873100E-1,6.404489279E-2,5.538985729E0,8.679579735E0
9.210975700E-1,1.310825497E-1,5.471948147E0,8.684368134E0
9.231078300E-1,1.885433793E-1,5.471948147E0,8.555081367E0
9.251180910E-1,2.172738016E-1,5.457582951E0,8.392275810E0
9.271283510E-1,2.172738016E-1,5.462371349E0,8.272565842E0
9.291386120E-1,2.076970041E-1,5.452794552E0,8.138489723E0
9.311488720E-1,1.310825497E-1,5.443217754E0,7.894281387E0
9.331591320E-1,-5.087678507E-2,5.448006153E0,7.745841026E0
9.351693930E-1,-3.172317147E-2,5.486313343E0,7.760206223E0
9.371796530E-1,4.489128292E-2,5.452794552E0,7.635707855E0
9.391899140E-1,4.010287672E-2,5.448006153E0,7.626131058E0
9.412001740E-1,4.489128292E-2,5.404910564E0,7.578247070E0
9.432104350E-1,1.071405262E-1,5.357026100E0,7.544728279E0
9.452206950E-1,1.262941360E-1,5.280411720E0,7.549516678E0
9.472309550E-1,2.268506140E-1,5.203797340E0,7.602189064E0
9.492412160E-1,2.986766696E-1,5.112817764E0,7.664438248E0
9.512514760E-1,3.609259129E-1,5.007472992E0,7.769783020E0
9.532617370E-1,3.848679364E-1,4.887762547E0,7.841609001E0
9.552719970E-1,4.566939771E-1,4.787206173E0,7.879916191E0
9.572822570E-1,5.285200477E-1,4.710591793E0,7.970896244E0
9.592925180E-1,6.003460884E-1,4.633977413E0,8.066663742E0
9.613027780E-1,7.104793787E-1,4.581305027E0,8.181585312E0
9.633130390E-1,8.158242106E-1,4.504690647E0,8.272565842E0
9.653232990E-1,9.307458997E-1,4.447229862E0,8.310873032E0
9.673335600E-1,9.882067442E-1,4.337096214E0,8.368333817E0
9.693438200E-1,1.016937137E0,4.231751442E0,8.291719437E0
9.713540800E-1,1.002571940E0,4.174290657E0,8.215105057E0
9.733643410E-1,9.546879530E-1,4.188655853E0,8.114547729E0
9.753746010E-1,9.068039060E-1,4.317942619E0,8.009202957E0
9.773848620E-1,7.679402232E-1,4.509479046E0,7.994838238E0
9.793951220E-1,6.147112846E-1,4.758475780E0,8.004414558E0
9.814053820E-1,3.944447339E-1,5.021838188E0,8.081028938E0
9.834156430E-1,1.406593472E-1,5.304353714E0,8.152854919E0
9.854259030E-1,-1.562216580E-1,5.562927723E0,8.191162109E0
9.874361640E-1,-4.914098978E-1,5.768828869E0,8.234258652E0
9.894464240E-1,-7.691373229E-1,5.979518890E0,8.291719437E0
9.914566850E-1,-8.936358094E-1,6.127959251E0,8.344391823E0
9.934669450E-1,-9.654618502E-1,6.223727226E0,8.397064209E0
9.954772050E-1,-9.223662019E-1,6.262034416E0,8.401852608E0
9.974874660E-1,-8.313865662E-1,6.242880821E0,8.387487411E0
9.994977260E-1,-6.877344251E-1,6.171054840E0,8.353968620E0
1.001507987E0,-4.818331003E-1,6.051344872E0,8.310873032E0
1.003518247E0,-2.663549483E-1,5.907692909E0,8.262989044E0
1.005528507E0,-1.035492271E-1,5.778405666E0,8.186373711E0
1.007538768E0,1.795651275E-3,5.620388508E0,8.148066521E0
1.009549028E0,9.756372124E-2,5.495890141E0,8.128912926E0
1.011559289E0,1.023521200E-1,5.361814499E0,8.138489723E0
1.013569549E0,1.119289324E-1,5.266046524E0,8.186373711E0
1.015579810E0,6.404489279E-2,5.194220543E0,8.248623848E0
1.017590070E0,6.584054790E-3,5.208585739E0,8.277354240E0
1.019600330E0,-7.481880486E-2,5.227739334E0,8.301296234E0
1.021610591E0,-1.274912357E-1,5.304353714E0,8.325238228E0
1.023620851E0,-9.876082093E-2,5.476736546E0,8.320449829E0
1.025631112E0,-1.274912357E-1,5.443217754E0,8.334815025E0
1.027641372E0,-1.945288926E-1,5.409698963E0,8.229470253E0
1.029651632E0,-1.849520802E-1,5.376179695E0,8.138489723E0
1.031661893E0,-1.657984704E-1,5.299565315E0,8.052298546E0
1.033672153E0,-1.322796494E-1,5.242104530E0,7.994838238E0
1.035682414E0,-4.608838260E-2,5.222950935E0,7.970896244E0
1.037692674E0,-2.992752008E-3,5.155913353E0,8.013991356E0
1.039702935E0,6.883329898E-2,5.122394562E0,8.023568153E0
1.041713195E0,4.967968538E-2,5.117606163E0,8.018779755E0
1.043723455E0,2.573766746E-2,5.112817764E0,7.999626637E0
1.045733716E0,-2.214636654E-2,5.136759758E0,7.975684643E0
1.047743976E0,-6.524199992E-2,5.203797340E0,8.004414558E0
1.049754185E0,-9.876082093E-2,5.285200119E0,8.081028938E0
1.051764393E0,-1.514332592E-1,5.352237701E0,8.104970932E0
1.053774601E0,-2.184709013E-1,5.443217754E0,8.128912926E0
1.055784810E0,-2.136825025E-1,5.495890141E0,8.215105057E0
1.057795018E0,-2.280477136E-1,5.519832134E0,8.320449829E0
1.059805226E0,-1.993172914E-1,5.529408932E0,8.363545418E0
1.061815435E0,-1.753752679E-1,5.495890141E0,8.387487411E0
1.063825643E0,-1.705868691E-1,5.481524944E0,8.392275810E0
1.065835851E0,-1.562216580E-1,5.443217754E0,8.382699013E0
1.067846060E0,-1.562216580E-1,5.424064159E0,8.368333817E0
1.069856268E0,-1.849520802E-1,5.404910564E0,8.377910614E0
1.071866476E0,-2.184709013E-1,5.409698963E0,8.387487411E0
1.073876685E0,-2.472013235E-1,5.409698963E0,8.392275810E0
1.075886893E0,-2.855085433E-1,5.433640957E0,8.387487411E0
1.077897101E0,-3.525462151E-1,5.443217754E0,8.373122215E0
1.079907310E0,-4.052186310E-1,5.443217754E0,8.363545418E0
1.081917518E0,-4.770447016E-1,5.433640957E0,8.349180222E0
1.083927726E0,-5.201402903E-1,5.433640957E0,8.291719437E0
1.085937935E0,-5.105634928E-1,5.414487362E0,8.272565842E0
1.087948143E0,-5.584475398E-1,5.395333767E0,8.253412247E0
1.089958351E0,-5.057750940E-1,5.361814499E0,8.262989044E0
1.091968560E0,-4.818331003E-1,5.309142113E0,8.306084633E0
1.093978768E0,-4.147954583E-1,5.280411720E0,8.435371399E0
1.095988976E0,-3.238157928E-1,5.203797340E0,8.617330551E0
1.097999185E0,-2.376245260E-1,5.098452568E0,8.832808495E0
1.100009393E0,-6.045359373E-2,4.887762547E0,9.100958824E0
1.102019601E0,3.561375141E-1,4.619612217E0,9.407417297E0
1.104029810E0,7.775170207E-1,4.571728230E0,9.531915665E0
1.106040018E0,7.487865686E-1,4.796782970E0,9.268553734E0
1.108050278E0,5.620388389E-1,5.079298973E0,8.971672058E0
1.110060539E0,4.710591733E-1,5.323507309E0,8.813654900E0
