"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.508320211E2,2.279391182E-2,7.002191851E-4,1.578772091E-3,9.997386932E-1,1.773877839E2,1.826961174E-1,-7.609452666E-2,1.773876587E2
2.508370211E2,2.278854074E-2,7.047656691E-4,1.578798401E-3,9.997388124E-1,1.773883995E2,1.827105970E-1,-7.661629230E-2,1.773882734E2
2.508420211E2,2.279661507E-2,6.991336122E-4,1.577965682E-3,9.997386336E-1,1.773874740E2,1.826011031E-1,-7.597177432E-2,1.773873491E2
2.508470211E2,2.279376487E-2,7.011988200E-4,1.580458018E-3,9.997386932E-1,1.773878007E2,1.828918085E-1,-7.620237830E-2,1.773876752E2
2.508520211E2,2.278027011E-2,7.093698368E-4,1.582858618E-3,9.997389913E-1,1.773893475E2,1.831871305E-1,-7.713466566E-2,1.773892203E2
2.508570211E2,2.279355366E-2,7.000195328E-4,1.584022772E-3,9.997386932E-1,1.773878249E2,1.832970970E-1,-7.605800443E-2,1.773876993E2
2.508620211E2,2.280134290E-2,6.950070965E-4,1.586980070E-3,9.997385144E-1,1.773869321E2,1.836233850E-1,-7.547461605E-2,1.773868072E2
2.508670211E2,2.279306296E-2,7.002502680E-4,1.590966596E-3,9.997386932E-1,1.773878812E2,1.840931609E-1,-7.606639037E-2,1.773877550E2
2.508720211E2,2.279294032E-2,7.001301856E-4,1.592775458E-3,9.997386932E-1,1.773878952E2,1.843000647E-1,-7.604793136E-2,1.773877690E2
2.508770211E2,2.279846348E-2,6.979928585E-4,1.589487074E-3,9.997385740E-1,1.773872622E2,1.839181764E-1,-7.581064883E-2,1.773871365E2
2.508820211E2,2.279842657E-2,6.979369791E-4,1.590040978E-3,9.997385740E-1,1.773872664E2,1.839814840E-1,-7.580280684E-2,1.773871407E2
2.508870211E2,2.279813643E-2,6.971616531E-4,1.594534842E-3,9.997385740E-1,1.773872996E2,1.844942622E-1,-7.570229692E-2,1.773871738E2
2.508920211E2,2.279008682E-2,7.026312524E-4,1.595091890E-3,9.997387528E-1,1.773882223E2,1.845717554E-1,-7.632893399E-2,1.773880954E2
2.508970211E2,2.278781544E-2,7.038976764E-4,1.589617343E-3,9.997388124E-1,1.773884826E2,1.839477143E-1,-7.648873334E-2,1.773883559E2
2.509020211E2,2.280112116E-2,6.947982474E-4,1.590254018E-3,9.997385144E-1,1.773869575E2,1.839978925E-1,-7.544217604E-2,1.773868325E2
2.509070211E2,2.280335699E-2,6.936306600E-4,1.596165122E-3,9.997384548E-1,1.773867013E2,1.846721976E-1,-7.529255691E-2,1.773865760E2
2.509120211E2,2.279787865E-2,6.975229480E-4,1.598058618E-3,9.997385740E-1,1.773873292E2,1.848988775E-1,-7.573452891E-2,1.773872030E2
2.509170211E2,2.279847806E-2,6.968327798E-4,1.589786960E-3,9.997385740E-1,1.773872605E2,1.839495019E-1,-7.567696213E-2,1.773871351E2
2.509220211E2,2.279835110E-2,6.979220198E-4,1.591129228E-3,9.997385740E-1,1.773872750E2,1.841061113E-1,-7.579826376E-2,1.773871493E2
2.509270211E2,2.279321298E-2,7.010276313E-4,1.588472980E-3,9.997386932E-1,1.773878640E2,1.838095294E-1,-7.616193220E-2,1.773877379E2
2.509320211E2,2.280414216E-2,6.928659277E-4,1.585242455E-3,9.997384548E-1,1.773866113E2,1.834189357E-1,-7.523334701E-2,1.773864869E2
2.509370211E2,2.281507901E-2,6.851353683E-4,1.581590506E-3,9.997382164E-1,1.773853577E2,1.829811706E-1,-7.435526335E-2,1.773852350E2
2.509420211E2,2.281207460E-2,6.880751462E-4,1.585968537E-3,9.997382760E-1,1.773857020E2,1.834901888E-1,-7.468115390E-2,1.773855785E2
2.509470211E2,2.280931366E-2,6.897529820E-4,1.587376464E-3,9.997383356E-1,1.773860185E2,1.836556635E-1,-7.487019607E-2,1.773858946E2
2.509520211E2,2.281203602E-2,6.871580263E-4,1.586920698E-3,9.997382760E-1,1.773857065E2,1.835968696E-1,-7.457360511E-2,1.773855831E2
2.509570211E2,2.282556165E-2,6.779453252E-4,1.584142330E-3,9.997379780E-1,1.773841561E2,1.832554831E-1,-7.352296714E-2,1.773840347E2
2.509620211E2,2.282536602E-2,6.778373499E-4,1.587004634E-3,9.997379780E-1,1.773841785E2,1.835830972E-1,-7.350314620E-2,1.773840569E2
2.509670211E2,2.281770159E-2,6.837172550E-4,1.582046738E-3,9.997381568E-1,1.773850571E2,1.830299240E-1,-7.419112905E-2,1.773849347E2
2.509720211E2,2.282035549E-2,6.821096176E-4,1.582127414E-3,9.997380972E-1,1.773847529E2,1.830351587E-1,-7.400625871E-2,1.773846308E2
2.509770211E2,2.283094225E-2,6.754233618E-4,1.582914032E-3,9.997378588E-1,1.773835394E2,1.831085637E-1,-7.323627447E-2,1.773834185E2
2.509820211E2,2.281758376E-2,6.833790103E-4,1.583891339E-3,9.997381568E-1,1.773850706E2,1.832403517E-1,-7.414757745E-2,1.773849481E2
2.509870211E2,2.282054504E-2,6.823421572E-4,1.579290489E-3,9.997380972E-1,1.773847311E2,1.827107773E-1,-7.404028315E-2,1.773846092E2
2.509920211E2,2.282325661E-2,6.801325362E-4,1.578790951E-3,9.997380376E-1,1.773844203E2,1.826479704E-1,-7.378795644E-2,1.773842989E2
2.509970211E2,2.281209792E-2,6.873129751E-4,1.585963531E-3,9.997382760E-1,1.773856994E2,1.834876244E-1,-7.459384715E-2,1.773855760E2
2.510020211E2,2.281201581E-2,6.878625136E-4,1.586906030E-3,9.997382760E-1,1.773857088E2,1.835970295E-1,-7.465435437E-2,1.773855852E2
2.510070211E2,2.282052437E-2,6.819674163E-4,1.579750911E-3,9.997380972E-1,1.773847335E2,1.827625426E-1,-7.399615193E-2,1.773846116E2
2.510120211E2,2.281795161E-2,6.842875737E-4,1.578189433E-3,9.997381568E-1,1.773850284E2,1.825895336E-1,-7.426650625E-2,1.773849062E2
2.510170211E2,2.280426907E-2,6.925867056E-4,1.583538018E-3,9.997384548E-1,1.773865967E2,1.832229519E-1,-7.520578980E-2,1.773864726E2
2.510220211E2,2.280430181E-2,6.936762366E-4,1.582589233E-3,9.997384548E-1,1.773865930E2,1.831171072E-1,-7.533308171E-2,1.773864687E2
2.510270211E2,2.280698800E-2,6.921964232E-4,1.582181198E-3,9.997383952E-1,1.773862851E2,1.830666962E-1,-7.516412632E-2,1.773861611E2
2.510320211E2,2.281221085E-2,6.876247353E-4,1.584203099E-3,9.997382760E-1,1.773856864E2,1.832867694E-1,-7.463414433E-2,1.773855631E2
2.510370211E2,2.281440574E-2,6.864871830E-4,1.590690110E-3,9.997382164E-1,1.773854348E2,1.840271235E-1,-7.448646204E-2,1.773853113E2
2.510420211E2,2.280384608E-2,6.926596980E-4,1.589585794E-3,9.997384548E-1,1.773866452E2,1.839159560E-1,-7.519842506E-2,1.773865206E2
2.510470211E2,2.281197958E-2,6.875830586E-4,1.587547828E-3,9.997382760E-1,1.773857129E2,1.836698218E-1,-7.462066843E-2,1.773855894E2
2.510520211E2,2.281439328E-2,6.859278656E-4,1.591110020E-3,9.997382164E-1,1.773854363E2,1.840737658E-1,-7.442129020E-2,1.773853128E2
2.510570211E2,2.280615265E-2,6.909384974E-4,1.594722504E-3,9.997383952E-1,1.773863808E2,1.845001022E-1,-7.498739230E-2,1.773862561E2
2.510620211E2,2.280921288E-2,6.905419868E-4,1.588481129E-3,9.997383356E-1,1.773860300E2,1.837842711E-1,-7.495771680E-2,1.773859059E2
2.510670211E2,2.281753153E-2,6.843477022E-4,1.584225451E-3,9.997381568E-1,1.773850765E2,1.832811576E-1,-7.425768827E-2,1.773849539E2
2.510720211E2,2.281413925E-2,6.863324088E-4,1.594574307E-3,9.997382164E-1,1.773854654E2,1.844716801E-1,-7.445862494E-2,1.773853416E2
2.510770211E2,2.281383027E-2,6.863902672E-4,1.598963980E-3,9.997382164E-1,1.773855008E2,1.849746978E-1,-7.445383394E-2,1.773853767E2
2.510820211E2,2.282502986E-2,6.786590093E-4,1.591482083E-3,9.997379780E-1,1.773842171E2,1.840981671E-1,-7.358562694E-2,1.773840949E2
2.510870211E2,2.281461362E-2,6.852588267E-4,1.588236308E-3,9.997382164E-1,1.773854110E2,1.837428148E-1,-7.435211675E-2,1.773852879E2
2.510920211E2,2.281436668E-2,6.863589515E-4,1.591305598E-3,9.997382164E-1,1.773854393E2,1.840972967E-1,-7.447016966E-2,1.773853157E2
2.510970211E2,2.280919767E-2,6.893926184E-4,1.589198713E-3,9.997383356E-1,1.773860318E2,1.838634732E-1,-7.482417041E-2,1.773859078E2
2.511020211E2,2.280941010E-2,6.901514134E-4,1.585816732E-3,9.997383356E-1,1.773860074E2,1.834780263E-1,-7.491990027E-2,1.773858836E2
2.511070211E2,2.281208059E-2,6.873414968E-4,1.586200437E-3,9.997382760E-1,1.773857013E2,1.835148380E-1,-7.459649851E-2,1.773855780E2
2.511120211E2,2.280928052E-2,6.896493142E-4,1.587897656E-3,9.997383356E-1,1.773860223E2,1.837150988E-1,-7.485696347E-2,1.773858984E2
2.511170211E2,2.280405294E-2,6.930885720E-4,1.586428145E-3,9.997384548E-1,1.773866215E2,1.835553459E-1,-7.525577133E-2,1.773864970E2
2.511220211E2,2.281771002E-2,6.835701643E-4,1.581988763E-3,9.997381568E-1,1.773850561E2,1.830228982E-1,-7.417442815E-2,1.773849337E2
2.511270211E2,2.281474569E-2,6.863228627E-4,1.585878083E-3,9.997382164E-1,1.773853959E2,1.834754439E-1,-7.448015575E-2,1.773852727E2
2.511320211E2,2.279868664E-2,6.966213696E-4,1.586885774E-3,9.997385740E-1,1.773872366E2,1.836165996E-1,-7.566028408E-2,1.773871114E2
2.511370211E2,2.280471385E-2,6.937776343E-4,1.576596173E-3,9.997384548E-1,1.773865457E2,1.824308264E-1,-7.536028453E-2,1.773864219E2
2.511420211E2,2.281830912E-2,6.833646912E-4,1.573413028E-3,9.997381568E-1,1.773849874E2,1.820399526E-1,-7.417320394E-2,1.773848657E2
2.511470211E2,2.281509225E-2,6.853921223E-4,1.581288176E-3,9.997382164E-1,1.773853561E2,1.829472074E-1,-7.438546553E-2,1.773852335E2
2.511520211E2,2.282838096E-2,6.767727900E-4,1.581632299E-3,9.997379184E-1,1.773838330E2,1.829650688E-1,-7.339468929E-2,1.773837119E2
2.511570211E2,2.282877316E-2,6.771573680E-4,1.575796050E-3,9.997379184E-1,1.773837880E2,1.822974919E-1,-7.345394364E-2,1.773836673E2
2.511620211E2,2.281788239E-2,6.839731359E-4,1.579326228E-3,9.997381568E-1,1.773850363E2,1.827189397E-1,-7.422752383E-2,1.773849141E2
2.511670211E2,2.282587118E-2,6.784960278E-4,1.579439500E-3,9.997379780E-1,1.773841206E2,1.827181813E-1,-7.359830132E-2,1.773839994E2
2.511720211E2,2.283404456E-2,6.725493004E-4,1.577023068E-3,9.997377992E-1,1.773831838E2,1.824263896E-1,-7.292186428E-2,1.773830639E2
2.511770211E2,2.283677890E-2,6.717277574E-4,1.575564849E-3,9.997377396E-1,1.773828704E2,1.822573826E-1,-7.283106430E-2,1.773827507E2
2.511820211E2,2.284206760E-2,6.680071237E-4,1.576123061E-3,9.997376204E-1,1.773822642E2,1.823119775E-1,-7.240239745E-2,1.773821452E2
2.511870211E2,2.283930865E-2,6.695101620E-4,1.577659044E-3,9.997376800E-1,1.773825804E2,1.824916772E-1,-7.257107079E-2,1.773824610E2
2.511920211E2,2.283178016E-2,6.740746321E-4,1.571361092E-3,9.997378588E-1,1.773834434E2,1.817815691E-1,-7.311183615E-2,1.773833235E2
2.511970211E2,2.283428023E-2,6.732604234E-4,1.573303016E-3,9.997377992E-1,1.773831568E2,1.820020916E-1,-7.301302304E-2,1.773830370E2
2.512020211E2,2.284186956E-2,6.669486756E-4,1.579437871E-3,9.997376204E-1,1.773822869E2,1.826889432E-1,-7.227249925E-2,1.773821678E2
2.512070211E2,2.283397046E-2,6.722367252E-4,1.578228897E-3,9.997377992E-1,1.773831923E2,1.825637084E-1,-7.288291341E-2,1.773830723E2
2.512120211E2,2.283180613E-2,6.740978570E-4,1.570973662E-3,9.997378588E-1,1.773834404E2,1.817372470E-1,-7.311550580E-2,1.773833206E2
2.512170211E2,2.283695961E-2,6.705012638E-4,1.573466696E-3,9.997377396E-1,1.773828497E2,1.820138173E-1,-7.269601331E-2,1.773827304E2
2.512220211E2,2.284727292E-2,6.643992965E-4,1.577814692E-3,9.997375011E-1,1.773816675E2,1.824967039E-1,-7.198370097E-2,1.773815491E2
2.512270211E2,2.284747115E-2,6.637742044E-4,1.575205126E-3,9.997375011E-1,1.773816448E2,1.821961247E-1,-7.191888578E-2,1.773815267E2
2.512320211E2,2.283727664E-2,6.705695996E-4,1.568829408E-3,9.997377396E-1,1.773828133E2,1.814827628E-1,-7.271592041E-2,1.773826944E2
2.512370211E2,2.284499548E-2,6.656104233E-4,1.572504989E-3,9.997375607E-1,1.773819286E2,1.818914215E-1,-7.213676586E-2,1.773818103E2
2.512420211E2,2.285559165E-2,6.572653656E-4,1.573617454E-3,9.997373223E-1,1.773807140E2,1.819977730E-1,-7.117590194E-2,1.773805972E2
2.512470211E2,2.285034635E-2,6.614819868E-4,1.572290319E-3,9.997374415E-1,1.773813153E2,1.818564030E-1,-7.166339452E-2,1.773811977E2
2.512520211E2,2.285307408E-2,6.595721352E-4,1.571346889E-3,9.997373819E-1,1.773810026E2,1.817435154E-1,-7.144657361E-2,1.773808855E2
2.512570211E2,2.286101167E-2,6.547000376E-4,1.571689732E-3,9.997372031E-1,1.773800928E2,1.817705943E-1,-7.088607771E-2,1.773799766E2
2.512620211E2,2.284764291E-2,6.639764179E-4,1.572626526E-3,9.997375011E-1,1.773816251E2,1.819012575E-1,-7.194877182E-2,1.773815071E2
2.512670211E2,2.284249978E-2,6.675183540E-4,1.570054912E-3,9.997376204E-1,1.773822147E2,1.816155508E-1,-7.236220890E-2,1.773820962E2
2.512720211E2,2.285304543E-2,6.595791201E-4,1.571760629E-3,9.997373819E-1,1.773810059E2,1.817909305E-1,-7.144629548E-2,1.773808887E2
2.512770211E2,2.285797586E-2,6.569038378E-4,1.577001647E-3,9.997372627E-1,1.773804408E2,1.823846950E-1,-7.112518601E-2,1.773803237E2
2.512820211E2,2.284484737E-2,6.663759705E-4,1.574331429E-3,9.997375607E-1,1.773819456E2,1.821026555E-1,-7.221971353E-2,1.773818270E2
2.512870211E2,2.283701554E-2,6.701871753E-4,1.572788577E-3,9.997377396E-1,1.773828433E2,1.819353127E-1,-7.266179533E-2,1.773827241E2
2.512920211E2,2.285824365E-2,6.554581341E-4,1.573718386E-3,9.997372627E-1,1.773804101E2,1.820047903E-1,-7.096811564E-2,1.773802935E2
2.512970211E2,2.286344524E-2,6.533742417E-4,1.574753085E-3,9.997371435E-1,1.773798139E2,1.821182361E-1,-7.072572388E-2,1.773796976E2
2.513020211E2,2.285596555E-2,6.577902241E-4,1.567957341E-3,9.997373223E-1,1.773806712E2,1.813507415E-1,-7.125078753E-2,1.773805546E2
2.513070211E2,2.285330958E-2,6.598095642E-4,1.567818224E-3,9.997373819E-1,1.773809756E2,1.813399038E-1,-7.148297230E-2,1.773808587E2
2.513120211E2,2.285320799E-2,6.590269040E-4,1.569627202E-3,9.997373819E-1,1.773809873E2,1.815450864E-1,-7.138859046E-2,1.773808704E2
2.513170211E2,2.286385937E-2,6.527772057E-4,1.568977372E-3,9.997371435E-1,1.773797664E2,1.814550248E-1,-7.067238421E-2,1.773796507E2
2.513220211E2,2.286665427E-2,6.514029810E-4,1.566795399E-3,9.997370839E-1,1.773794460E2,1.812016503E-1,-7.052016147E-2,1.773793307E2
2.513270211E2,2.287481187E-2,6.445695180E-4,1.564639620E-3,9.997369051E-1,1.773785110E2,1.809373413E-1,-6.974148261E-2,1.773783971E2
2.513320211E2,2.287710793E-2,6.429850473E-4,1.569798100E-3,9.997368455E-1,1.773782478E2,1.815243117E-1,-6.954602413E-2,1.773781339E2
2.513370211E2,2.286626644E-2,6.499913870E-4,1.573029440E-3,9.997370839E-1,1.773794905E2,1.819121066E-1,-7.034218180E-2,1.773793750E2
2.513420211E2,2.286612823E-2,6.508303923E-4,1.574690687E-3,9.997370839E-1,1.773795063E2,1.821046110E-1,-7.043397152E-2,1.773793906E2
2.513470211E2,2.287151740E-2,6.479555741E-4,1.573293586E-3,9.997369647E-1,1.773788886E2,1.819374008E-1,-7.010730832E-2,1.773787735E2
2.513520211E2,2.286624511E-2,6.501693279E-4,1.573265996E-3,9.997370839E-1,1.773794929E2,1.819396717E-1,-7.036195098E-2,1.773793774E2
2.513570211E2,2.286089041E-2,6.538754678E-4,1.573795453E-3,9.997372031E-1,1.773801067E2,1.820096605E-1,-7.078611929E-2,1.773799905E2
2.513620211E2,2.285318373E-2,6.607958348E-4,1.569236629E-3,9.997373819E-1,1.773809900E2,1.815049729E-1,-7.159226911E-2,1.773808728E2
2.513670211E2,2.284830024E-2,6.627912517E-4,1.563550206E-3,9.997375011E-1,1.773815498E2,1.808584012E-1,-7.183664271E-2,1.773814326E2
2.513720211E2,2.286164563E-2,6.534633576E-4,1.562958816E-3,9.997372031E-1,1.773800201E2,1.807671695E-1,-7.076716043E-2,1.773799047E2
2.513770211E2,2.286668664E-2,6.512337131E-4,1.566393301E-3,9.997370839E-1,1.773794423E2,1.811551439E-1,-7.050181771E-2,1.773793271E2
2.513820211E2,2.285602979E-2,6.572731072E-4,1.567237661E-3,9.997373223E-1,1.773806638E2,1.812669437E-1,-7.119341921E-2,1.773805474E2
2.513870211E2,2.285882218E-2,6.553151761E-4,1.565352431E-3,9.997372627E-1,1.773803438E2,1.810460379E-1,-7.097354785E-2,1.773802279E2
2.513920211E2,2.286664409E-2,6.504897610E-4,1.567323343E-3,9.997370839E-1,1.773794472E2,1.812597385E-1,-7.041416005E-2,1.773793320E2
2.513970211E2,2.285895484E-2,6.563430652E-4,1.562982681E-3,9.997372627E-1,1.773803285E2,1.807772573E-1,-7.109748804E-2,1.773802126E2
2.514020211E2,2.285638608E-2,6.574920844E-4,1.561940764E-3,9.997373223E-1,1.773806230E2,1.806607205E-1,-7.123231496E-2,1.773805069E2
2.514070211E2,2.285626759E-2,6.583907525E-4,1.563295606E-3,9.997373223E-1,1.773806366E2,1.808182792E-1,-7.133174046E-2,1.773805202E2
2.514120211E2,2.284280852E-2,6.677267374E-4,1.565467799E-3,9.997376204E-1,1.773821793E2,1.810906105E-1,-7.239803330E-2,1.773820611E2
2.514170211E2,2.283504904E-2,6.724346313E-4,1.562460326E-3,9.997377992E-1,1.773830687E2,1.807578276E-1,-7.294665249E-2,1.773829498E2
2.514220211E2,2.285116897E-2,6.617114996E-4,1.560191624E-3,9.997374415E-1,1.773812210E2,1.804710143E-1,-7.172122073E-2,1.773811043E2
2.514270211E2,2.284808275E-2,6.634095334E-4,1.566463499E-3,9.997375011E-1,1.773815747E2,1.811937569E-1,-7.189988542E-2,1.773814572E2
2.514320211E2,2.283427252E-2,6.728890003E-4,1.573573682E-3,9.997377992E-1,1.773831577E2,1.820321270E-1,-7.296976537E-2,1.773830379E2
2.514370211E2,2.282120770E-2,6.819091504E-4,1.569874003E-3,9.997380972E-1,1.773846552E2,1.816309231E-1,-7.401518249E-2,1.773845340E2
2.514420211E2,2.282131127E-2,6.818242837E-4,1.568404492E-3,9.997380972E-1,1.773846433E2,1.814623588E-1,-7.400928435E-2,1.773845223E2
2.514470211E2,2.282115796E-2,6.826067111E-4,1.570293796E-3,9.997380972E-1,1.773846609E2,1.816808362E-1,-7.409400732E-2,1.773845396E2
2.514520211E2,2.282100776E-2,6.817230023E-4,1.572858542E-3,9.997380972E-1,1.773846781E2,1.819723360E-1,-7.398608817E-2,1.773845568E2
2.514570211E2,2.282406964E-2,6.791595370E-4,1.567415311E-3,9.997380376E-1,1.773843271E2,1.813422701E-1,-7.370609335E-2,1.773842067E2
2.514620211E2,2.281901232E-2,6.828206242E-4,1.563419239E-3,9.997381568E-1,1.773849068E2,1.808936741E-1,-7.413688038E-2,1.773847860E2
2.514670211E2,2.281888921E-2,6.833781954E-4,1.564971753E-3,9.997381568E-1,1.773849209E2,1.810729822E-1,-7.419671911E-2,1.773847999E2
2.514720211E2,2.281901617E-2,6.828823243E-4,1.563336118E-3,9.997381568E-1,1.773849064E2,1.808843133E-1,-7.414416551E-2,1.773847855E2
2.514770211E2,2.282800121E-2,6.781895063E-4,1.548483502E-3,9.997379780E-1,1.773838765E2,1.791711580E-1,-7.364377795E-2,1.773837576E2
2.514820211E2,2.284125181E-2,6.693913601E-4,1.549323206E-3,9.997376800E-1,1.773823577E2,1.792453006E-1,-7.263127607E-2,1.773822404E2
2.514870211E2,2.284128258E-2,6.689684233E-4,1.549052191E-3,9.997376800E-1,1.773823542E2,1.792131477E-1,-7.258352764E-2,1.773822369E2
2.514920211E2,2.283611119E-2,6.718019140E-4,1.547133899E-3,9.997377992E-1,1.773829469E2,1.790004249E-1,-7.291408383E-2,1.773828293E2
2.514970211E2,2.283353151E-2,6.745768478E-4,1.545484411E-3,9.997378588E-1,1.773832426E2,1.788185299E-1,-7.323676260E-2,1.773831246E2
2.515020211E2,2.283847066E-2,6.696496275E-4,1.551747671E-3,9.997377396E-1,1.773826765E2,1.795235259E-1,-7.265501686E-2,1.773825589E2
2.515070211E2,2.284086561E-2,6.685034605E-4,1.555388328E-3,9.997376800E-1,1.773824020E2,1.799377800E-1,-7.251375075E-2,1.773822843E2
2.515120211E2,2.283329732E-2,6.732514012E-4,1.549517154E-3,9.997378588E-1,1.773832695E2,1.792770429E-1,-7.307440708E-2,1.773831514E2
2.515170211E2,2.283574591E-2,6.727336440E-4,1.552112633E-3,9.997377992E-1,1.773829888E2,1.795732099E-1,-7.300786080E-2,1.773828706E2
2.515220211E2,2.284067874E-2,6.695454940E-4,1.557682524E-3,9.997376800E-1,1.773824234E2,1.802033216E-1,-7.262715636E-2,1.773823054E2
2.515270211E2,2.283048409E-2,6.750803441E-4,1.551715890E-3,9.997379184E-1,1.773835919E2,1.795335142E-1,-7.327868557E-2,1.773834734E2
2.515320211E2,2.283568565E-2,6.722728722E-4,1.553198439E-3,9.997377992E-1,1.773829957E2,1.796963915E-1,-7.295224344E-2,1.773828775E2
2.515370211E2,2.285402425E-2,6.600415800E-4,1.557267504E-3,9.997373819E-1,1.773808937E2,1.801318527E-1,-7.153705506E-2,1.773807775E2
2.515420211E2,2.284828662E-2,6.636942271E-4,1.563366270E-3,9.997375011E-1,1.773815514E2,1.808396927E-1,-7.194057302E-2,1.773814340E2
2.515470211E2,2.284055581E-2,6.696687778E-4,1.559431199E-3,9.997376800E-1,1.773824375E2,1.804039668E-1,-7.263672502E-2,1.773823194E2
2.515520211E2,2.284306873E-2,6.668356364E-4,1.562046935E-3,9.997376204E-1,1.773821494E2,1.806963959E-1,-7.230485520E-2,1.773820316E2
2.515570211E2,2.285617082E-2,6.586839445E-4,1.564586302E-3,9.997373223E-1,1.773806477E2,1.809669049E-1,-7.136196582E-2,1.773805312E2
2.515620211E2,2.285638615E-2,6.569769466E-4,1.562156482E-3,9.997373223E-1,1.773806230E2,1.806840841E-1,-7.117273497E-2,1.773805070E2
2.515670211E2,2.285650337E-2,6.583158392E-4,1.559876138E-3,9.997373223E-1,1.773806095E2,1.804263594E-1,-7.133207219E-2,1.773804935E2
2.515720211E2,2.285655223E-2,6.574783474E-4,1.559513272E-3,9.997373223E-1,1.773806039E2,1.803825984E-1,-7.123706950E-2,1.773804881E2
2.515770211E2,2.285895068E-2,6.562155322E-4,1.563097001E-3,9.997372627E-1,1.773803290E2,1.807900195E-1,-7.108257896E-2,1.773802131E2
2.515820211E2,2.285883527E-2,6.564800278E-4,1.564673032E-3,9.997372627E-1,1.773803423E2,1.809712572E-1,-7.110877235E-2,1.773802262E2
2.515870211E2,2.284832792E-2,6.638524937E-4,1.562695368E-3,9.997375011E-1,1.773815466E2,1.807632504E-1,-7.196045347E-2,1.773814293E2
2.515920211E2,2.285373278E-2,6.593919243E-4,1.561813639E-3,9.997373819E-1,1.773809271E2,1.806509438E-1,-7.145077588E-2,1.773808107E2
2.515970211E2,2.286701348E-2,6.507319049E-4,1.561823883E-3,9.997370839E-1,1.773794049E2,1.806303711E-1,-7.045624469E-2,1.773792900E2
2.516020211E2,2.284850544E-2,6.631007418E-4,1.560417353E-3,9.997375011E-1,1.773815263E2,1.805003210E-1,-7.188026420E-2,1.773814093E2
2.516070211E2,2.284866969E-2,6.634800229E-4,1.557848882E-3,9.997375011E-1,1.773815074E2,1.802070772E-1,-7.193041082E-2,1.773813906E2
2.516120211E2,2.286445756E-2,6.519391900E-4,1.560586155E-3,9.997371435E-1,1.773796978E2,1.804915583E-1,-7.059825793E-2,1.773795829E2
2.516170211E2,2.285096423E-2,6.607244723E-4,1.563604921E-3,9.997374415E-1,1.773812444E2,1.808594483E-1,-7.159924412E-2,1.773811277E2
2.516220211E2,2.284073361E-2,6.686002598E-4,1.557283918E-3,9.997376800E-1,1.773824171E2,1.801551862E-1,-7.251990233E-2,1.773822993E2
2.516270211E2,2.285949413E-2,6.551878178E-4,1.555562369E-3,9.997372627E-1,1.773802667E2,1.799241845E-1,-7.098448209E-2,1.773801515E2
2.516320211E2,2.285639794E-2,6.570283440E-4,1.561962301E-3,9.997373223E-1,1.773806216E2,1.806619739E-1,-7.117912961E-2,1.773805056E2
2.516370211E2,2.284596581E-2,6.643784000E-4,1.558869844E-3,9.997375607E-1,1.773818174E2,1.803261982E-1,-7.203114469E-2,1.773817003E2
2.516420211E2,2.285956508E-2,6.561392220E-4,1.554118120E-3,9.997372627E-1,1.773802586E2,1.797612264E-1,-7.109724700E-2,1.773801433E2
2.516470211E2,2.285955679E-2,6.556945737E-4,1.554427668E-3,9.997372627E-1,1.773802596E2,1.797955233E-1,-7.104549802E-2,1.773801444E2
2.516520211E2,2.284873474E-2,6.633091252E-4,1.556967385E-3,9.997375011E-1,1.773815000E2,1.801056485E-1,-7.191312890E-2,1.773813832E2
2.516570211E2,2.284862743E-2,6.624842645E-4,1.558892080E-3,9.997375011E-1,1.773815123E2,1.803239773E-1,-7.181361134E-2,1.773813955E2
2.516620211E2,2.285128806E-2,6.608445547E-4,1.558814314E-3,9.997374415E-1,1.773812073E2,1.803109652E-1,-7.162548745E-2,1.773810909E2
2.516670211E2,2.284304421E-2,6.669852301E-4,1.562341582E-3,9.997376204E-1,1.773821522E2,1.807305411E-1,-7.232122601E-2,1.773820344E2
2.516720211E2,2.284556321E-2,6.648558774E-4,1.564556034E-3,9.997375607E-1,1.773818635E2,1.809788399E-1,-7.207103124E-2,1.773817459E2
2.516770211E2,2.284536522E-2,6.660391809E-4,1.566942083E-3,9.997375607E-1,1.773818862E2,1.812552739E-1,-7.220038145E-2,1.773817682E2
2.516820211E2,2.283470922E-2,6.730300956E-4,1.567163272E-3,9.997377992E-1,1.773831076E2,1.812981395E-1,-7.300262465E-2,1.773829883E2
2.516870211E2,2.283506108E-2,6.729523884E-4,1.562061487E-3,9.997377992E-1,1.773830673E2,1.807134917E-1,-7.300700907E-2,1.773829484E2
2.516920211E2,2.284306991E-2,6.665049586E-4,1.562170917E-3,9.997376204E-1,1.773821493E2,1.807097339E-1,-7.226664749E-2,1.773820316E2
2.516970211E2,2.284536140E-2,6.661659572E-4,1.566943829E-3,9.997375607E-1,1.773818866E2,1.812558056E-1,-7.221490125E-2,1.773817686E2
2.517020211E2,2.284521846E-2,6.647624541E-4,1.569621614E-3,9.997375607E-1,1.773819030E2,1.815588927E-1,-7.204712929E-2,1.773817851E2
2.517070211E2,2.285550932E-2,6.581877824E-4,1.574427588E-3,9.997373223E-1,1.773807235E2,1.820929937E-1,-7.127946850E-2,1.773806064E2
