Time (s),Illuminance (lx),Location
258.6569667,238.1500092,Two Boys Cafe (Afternoon)
258.8569917,238.0,Two Boys Cafe (Afternoon)
259.0569636,238.0500031,Two Boys Cafe (Afternoon)
259.2569637,238.1500092,Two Boys Cafe (Afternoon)
259.4569601,238.3500061,Two Boys Cafe (Afternoon)
259.6569792,238.3500061,Two Boys Cafe (Afternoon)
259.8569584,238.6500092,Two Boys Cafe (Afternoon)
260.056971,238.6999969,Two Boys Cafe (Afternoon)
260.2569537,238.9000092,Two Boys Cafe (Afternoon)
260.4569661,239.1500092,Two Boys Cafe (Afternoon)
260.6569489,238.75,Two Boys Cafe (Afternoon)
260.8569463,238.4000092,Two Boys Cafe (Afternoon)
261.0569477,238.5,Two Boys Cafe (Afternoon)
261.2569449,238.6500092,Two Boys Cafe (Afternoon)
261.4569394,238.6500092,Two Boys Cafe (Afternoon)
261.6569569,238.4499969,Two Boys Cafe (Afternoon)
261.8569363,238.5,Two Boys Cafe (Afternoon)
262.0569473,238.25,Two Boys Cafe (Afternoon)
262.2569326,238.1500092,Two Boys Cafe (Afternoon)
262.4569438,238.3000031,Two Boys Cafe (Afternoon)
262.6569332,238.75,Two Boys Cafe (Afternoon)
262.85694,238.9000092,Two Boys Cafe (Afternoon)
263.0569239,238.6500092,Two Boys Cafe (Afternoon)
263.2569356,238.6999969,Two Boys Cafe (Afternoon)
263.4569366,238.6500092,Two Boys Cafe (Afternoon)
263.6569165,238.9499969,Two Boys Cafe (Afternoon)
263.8569148,238.75,Two Boys Cafe (Afternoon)
264.0569249,238.3000031,Two Boys Cafe (Afternoon)
264.2569437,238.3500061,Two Boys Cafe (Afternoon)
264.4569093,238.3500061,Two Boys Cafe (Afternoon)
264.6569259,238.4000092,Two Boys Cafe (Afternoon)
264.8569036,238.75,Two Boys Cafe (Afternoon)
265.0569216,238.8500061,Two Boys Cafe (Afternoon)
265.2569174,238.75,Two Boys Cafe (Afternoon)
265.4569161,238.6500092,Two Boys Cafe (Afternoon)
265.6568964,238.6000061,Two Boys Cafe (Afternoon)
265.8569128,238.4499969,Two Boys Cafe (Afternoon)
266.0568916,238.3500061,Two Boys Cafe (Afternoon)
266.2569109,238.1999969,Two Boys Cafe (Afternoon)
266.4568873,238.0500031,Two Boys Cafe (Afternoon)
266.6569022,238.0,Two Boys Cafe (Afternoon)
266.8568836,237.8500061,Two Boys Cafe (Afternoon)
267.0568978,237.8500061,Two Boys Cafe (Afternoon)
267.2568849,238.0,Two Boys Cafe (Afternoon)
267.4568917,238.25,Two Boys Cafe (Afternoon)
267.6568833,238.1500092,Two Boys Cafe (Afternoon)
267.8568899,238.1500092,Two Boys Cafe (Afternoon)
268.0568758,238.1500092,Two Boys Cafe (Afternoon)
268.2568879,238.0,Two Boys Cafe (Afternoon)
268.4568772,238.0,Two Boys Cafe (Afternoon)
268.6568787,238.4000092,Two Boys Cafe (Afternoon)
268.8568647,238.75,Two Boys Cafe (Afternoon)
269.0568788,238.3500061,Two Boys Cafe (Afternoon)
269.2568635,238.6500092,Two Boys Cafe (Afternoon)
269.4568776,238.9499969,Two Boys Cafe (Afternoon)
269.6568576,238.6500092,Two Boys Cafe (Afternoon)
269.856874,238.4499969,Two Boys Cafe (Afternoon)
270.0568529,238.4000092,Two Boys Cafe (Afternoon)
270.256881,238.6500092,Two Boys Cafe (Afternoon)
270.4568468,238.8500061,Two Boys Cafe (Afternoon)
270.6568824,239.4375,Two Boys Cafe (Afternoon)
270.8568456,239.3874969,Two Boys Cafe (Afternoon)
271.0568567,239.4875031,Two Boys Cafe (Afternoon)
271.2568396,239.3375092,Two Boys Cafe (Afternoon)
271.4568529,239.8375092,Two Boys Cafe (Afternoon)
271.6568533,239.6374969,Two Boys Cafe (Afternoon)
271.8568473,239.6374969,Two Boys Cafe (Afternoon)
272.0568397,239.2375031,Two Boys Cafe (Afternoon)
272.2568386,239.2875061,Two Boys Cafe (Afternoon)
272.4568521,239.2375031,Two Boys Cafe (Afternoon)
272.6568255,239.3874969,Two Boys Cafe (Afternoon)
272.8568415,239.9875031,Two Boys Cafe (Afternoon)
273.0568216,239.9375,Two Boys Cafe (Afternoon)
273.2568424,239.9375,Two Boys Cafe (Afternoon)
273.4568264,240.0875092,Two Boys Cafe (Afternoon)
273.6568372,240.7375031,Two Boys Cafe (Afternoon)
273.8568123,240.2375031,Two Boys Cafe (Afternoon)
274.056826,240.2875061,Two Boys Cafe (Afternoon)
274.25681,239.9875031,Two Boys Cafe (Afternoon)
274.4568279,239.7875061,Two Boys Cafe (Afternoon)
274.6568039,240.1875,Two Boys Cafe (Afternoon)
274.8568201,239.8874969,Two Boys Cafe (Afternoon)
275.0568003,240.1374969,Two Boys Cafe (Afternoon)
275.2568133,240.2875061,Two Boys Cafe (Afternoon)
275.4567955,240.0375061,Two Boys Cafe (Afternoon)
275.6568074,240.5875092,Two Boys Cafe (Afternoon)
275.8568016,240.8874969,Two Boys Cafe (Afternoon)
276.0568086,240.4875031,Two Boys Cafe (Afternoon)
276.2567965,240.8375092,Two Boys Cafe (Afternoon)
276.456805,240.8874969,Two Boys Cafe (Afternoon)
276.656784,241.0875092,Two Boys Cafe (Afternoon)
276.8567984,241.0875092,Two Boys Cafe (Afternoon)
277.0567836,241.3375092,Two Boys Cafe (Afternoon)
277.2567994,241.3874969,Two Boys Cafe (Afternoon)
277.4567784,241.5375061,Two Boys Cafe (Afternoon)
277.6567887,241.6875,Two Boys Cafe (Afternoon)
277.856776,241.8375092,Two Boys Cafe (Afternoon)
278.0567897,241.9375,Two Boys Cafe (Afternoon)
278.2567705,242.0375061,Two Boys Cafe (Afternoon)
278.4567845,241.9375,Two Boys Cafe (Afternoon)
278.6567667,242.2875061,Two Boys Cafe (Afternoon)
278.856781,242.3874969,Two Boys Cafe (Afternoon)
279.056762,242.4875031,Two Boys Cafe (Afternoon)
279.2567764,242.6374969,Two Boys Cafe (Afternoon)
279.4567586,242.8375092,Two Boys Cafe (Afternoon)
279.6567539,242.8375092,Two Boys Cafe (Afternoon)
279.8567661,242.9750061,Two Boys Cafe (Afternoon)
280.0567661,242.9750061,Two Boys Cafe (Afternoon)
280.2567622,242.9375,Two Boys Cafe (Afternoon)
280.4567494,242.7375031,Two Boys Cafe (Afternoon)
280.656798,242.8874969,Two Boys Cafe (Afternoon)
280.8567428,243.375,Two Boys Cafe (Afternoon)
281.0567584,243.4250031,Two Boys Cafe (Afternoon)
281.2567382,243.5749969,Two Boys Cafe (Afternoon)
281.4567563,243.4750061,Two Boys Cafe (Afternoon)
281.6567385,243.625,Two Boys Cafe (Afternoon)
281.8567546,243.6750031,Two Boys Cafe (Afternoon)
282.0567294,243.8249969,Two Boys Cafe (Afternoon)
282.2567441,243.8249969,Two Boys Cafe (Afternoon)
282.4567276,244.1750031,Two Boys Cafe (Afternoon)
282.6567459,244.2250061,Two Boys Cafe (Afternoon)
282.8567234,244.3249969,Two Boys Cafe (Afternoon)
283.0567367,244.5250092,Two Boys Cafe (Afternoon)
283.2567193,244.625,Two Boys Cafe (Afternoon)
283.4567331,245.375,Two Boys Cafe (Afternoon)
283.6567123,244.5250092,Two Boys Cafe (Afternoon)
283.8567285,244.2750092,Two Boys Cafe (Afternoon)
284.0567098,244.1750031,Two Boys Cafe (Afternoon)
284.2567243,244.3249969,Two Boys Cafe (Afternoon)
284.4567046,244.2250061,Two Boys Cafe (Afternoon)
284.6567297,244.375,Two Boys Cafe (Afternoon)
284.8567036,244.5250092,Two Boys Cafe (Afternoon)
285.0567177,244.5250092,Two Boys Cafe (Afternoon)
285.2567006,244.4750061,Two Boys Cafe (Afternoon)
285.4567193,244.7250061,Two Boys Cafe (Afternoon)
285.6566946,244.7250061,Two Boys Cafe (Afternoon)
285.856712,244.6750031,Two Boys Cafe (Afternoon)
286.0566899,244.7750092,Two Boys Cafe (Afternoon)
286.2567104,244.7250061,Two Boys Cafe (Afternoon)
286.4566877,244.625,Two Boys Cafe (Afternoon)
286.6566991,244.875,Two Boys Cafe (Afternoon)
286.8566835,244.875,Two Boys Cafe (Afternoon)
287.0566989,244.9250031,Two Boys Cafe (Afternoon)
287.2566799,245.0749969,Two Boys Cafe (Afternoon)
287.4566952,245.0749969,Two Boys Cafe (Afternoon)
287.6566857,244.9750061,Two Boys Cafe (Afternoon)
287.8566721,245.0250092,Two Boys Cafe (Afternoon)
288.0566702,245.1750031,Two Boys Cafe (Afternoon)
288.2566668,245.2250061,Two Boys Cafe (Afternoon)
288.4566901,245.375,Two Boys Cafe (Afternoon)
288.6566641,245.8249969,Two Boys Cafe (Afternoon)
288.8567152,246.7624969,Two Boys Cafe (Afternoon)
289.0566597,246.5749969,Two Boys Cafe (Afternoon)
289.2566746,246.0749969,Two Boys Cafe (Afternoon)
289.4566551,245.9750061,Two Boys Cafe (Afternoon)
289.6566757,246.1750031,Two Boys Cafe (Afternoon)
289.8566509,246.3249969,Two Boys Cafe (Afternoon)
290.056664,246.375,Two Boys Cafe (Afternoon)
290.2566491,246.4250031,Two Boys Cafe (Afternoon)
290.4566623,246.7125092,Two Boys Cafe (Afternoon)
290.6566441,246.625,Two Boys Cafe (Afternoon)
290.8566542,246.7125092,Two Boys Cafe (Afternoon)
291.0566498,246.6625061,Two Boys Cafe (Afternoon)
291.2566534,246.8625031,Two Boys Cafe (Afternoon)
291.4566341,247.0124969,Two Boys Cafe (Afternoon)
291.6566498,247.3625031,Two Boys Cafe (Afternoon)
291.8566313,247.3625031,Two Boys Cafe (Afternoon)
292.0566531,247.6125031,Two Boys Cafe (Afternoon)
292.2566252,247.9125061,Two Boys Cafe (Afternoon)
292.4566411,248.0124969,Two Boys Cafe (Afternoon)
292.6566258,248.3125,Two Boys Cafe (Afternoon)
292.8566446,248.6625061,Two Boys Cafe (Afternoon)
293.0566203,248.7624969,Two Boys Cafe (Afternoon)
293.2566391,248.9625092,Two Boys Cafe (Afternoon)
293.4566162,249.1125031,Two Boys Cafe (Afternoon)
293.6566282,249.1625061,Two Boys Cafe (Afternoon)
293.8566118,249.3625031,Two Boys Cafe (Afternoon)
294.0566244,249.5124969,Two Boys Cafe (Afternoon)
294.2566081,249.7125092,Two Boys Cafe (Afternoon)
294.4566193,249.8125,Two Boys Cafe (Afternoon)
294.6566035,249.7624969,Two Boys Cafe (Afternoon)
294.8566043,250.0124969,Two Boys Cafe (Afternoon)
295.0565989,250.1125031,Two Boys Cafe (Afternoon)
295.2566143,250.5,Two Boys Cafe (Afternoon)
295.4565962,250.4499969,Two Boys Cafe (Afternoon)
295.6566097,250.5,Two Boys Cafe (Afternoon)
295.8565893,250.75,Two Boys Cafe (Afternoon)
296.0565989,250.6500092,Two Boys Cafe (Afternoon)
296.2566024,250.9499969,Two Boys Cafe (Afternoon)
296.4565831,250.8000031,Two Boys Cafe (Afternoon)
296.6565884,251.1999969,Two Boys Cafe (Afternoon)
296.8565817,251.3500061,Two Boys Cafe (Afternoon)
297.0566172,251.25,Two Boys Cafe (Afternoon)
297.2565773,251.5500031,Two Boys Cafe (Afternoon)
297.4565889,251.5500031,Two Boys Cafe (Afternoon)
297.6565743,251.5,Two Boys Cafe (Afternoon)
297.8565918,251.4499969,Two Boys Cafe (Afternoon)
298.0565672,251.5,Two Boys Cafe (Afternoon)
298.2565843,251.1500092,Two Boys Cafe (Afternoon)
298.456564,251.5500031,Two Boys Cafe (Afternoon)
298.6565787,251.4000092,Two Boys Cafe (Afternoon)
298.8565683,250.6000061,Two Boys Cafe (Afternoon)
299.0565723,250.6500092,Two Boys Cafe (Afternoon)
299.2565557,250.5500031,Two Boys Cafe (Afternoon)
299.4565738,250.5,Two Boys Cafe (Afternoon)
299.6565522,250.5500031,Two Boys Cafe (Afternoon)
299.8565699,250.5500031,Two Boys Cafe (Afternoon)
300.0565539,250.4499969,Two Boys Cafe (Afternoon)
300.2565648,250.5500031,Two Boys Cafe (Afternoon)
300.4565446,250.5500031,Two Boys Cafe (Afternoon)
300.6565634,250.9499969,Two Boys Cafe (Afternoon)
300.8565401,250.6999969,Two Boys Cafe (Afternoon)
301.0565533,250.4000092,Two Boys Cafe (Afternoon)
301.2565362,250.5,Two Boys Cafe (Afternoon)
301.4565537,249.8125,Two Boys Cafe (Afternoon)
301.6565323,249.5625,Two Boys Cafe (Afternoon)
301.8565463,249.6125031,Two Boys Cafe (Afternoon)
302.0565286,249.8625031,Two Boys Cafe (Afternoon)
302.2565428,249.9125061,Two Boys Cafe (Afternoon)
302.4565249,249.5124969,Two Boys Cafe (Afternoon)
302.6565439,249.5625,Two Boys Cafe (Afternoon)
302.8565207,249.0625,Two Boys Cafe (Afternoon)
303.0565349,248.5625,Two Boys Cafe (Afternoon)
303.2565168,248.4625092,Two Boys Cafe (Afternoon)
303.4565124,248.5625,Two Boys Cafe (Afternoon)
303.6565136,248.2624969,Two Boys Cafe (Afternoon)
303.8565072,248.1625061,Two Boys Cafe (Afternoon)
304.056508,247.9625092,Two Boys Cafe (Afternoon)
304.2565064,247.9625092,Two Boys Cafe (Afternoon)
304.4565085,249.4625092,Two Boys Cafe (Afternoon)
304.6565002,254.6875,Two Boys Cafe (Afternoon)
304.8565087,257.3875122,Two Boys Cafe (Afternoon)
305.0565137,258.4250183,Two Boys Cafe (Afternoon)
305.256517,258.6750183,Two Boys Cafe (Afternoon)
305.4564923,261.2250061,Two Boys Cafe (Afternoon)
305.6565506,259.0249939,Two Boys Cafe (Afternoon)
305.8564886,258.8250122,Two Boys Cafe (Afternoon)
306.0565083,258.7250061,Two Boys Cafe (Afternoon)
306.2564845,257.2375183,Two Boys Cafe (Afternoon)
306.4564956,258.375,Two Boys Cafe (Afternoon)
306.6564793,256.7875061,Two Boys Cafe (Afternoon)
306.8564976,260.4750061,Two Boys Cafe (Afternoon)
307.0564748,256.7875061,Two Boys Cafe (Afternoon)
307.2564902,259.2749939,Two Boys Cafe (Afternoon)
307.4564717,257.9250183,Two Boys Cafe (Afternoon)
307.6564863,256.0375061,Two Boys Cafe (Afternoon)
307.8564664,258.125,Two Boys Cafe (Afternoon)
308.0564796,256.3374939,Two Boys Cafe (Afternoon)
308.256464,256.1375122,Two Boys Cafe (Afternoon)
308.4564842,256.1375122,Two Boys Cafe (Afternoon)
308.6564627,255.5375061,Two Boys Cafe (Afternoon)
308.8564707,254.2875061,Two Boys Cafe (Afternoon)
309.0564577,253.6500092,Two Boys Cafe (Afternoon)
309.2564788,252.75,Two Boys Cafe (Afternoon)
309.4564533,253.75,Two Boys Cafe (Afternoon)
309.6564662,254.0875092,Two Boys Cafe (Afternoon)
309.8564483,253.25,Two Boys Cafe (Afternoon)
310.0564642,253.3000031,Two Boys Cafe (Afternoon)
310.2564454,253.1000061,Two Boys Cafe (Afternoon)
310.4564653,253.0,Two Boys Cafe (Afternoon)
310.6564415,251.3500061,Two Boys Cafe (Afternoon)
310.8564528,252.75,Two Boys Cafe (Afternoon)
311.0564378,252.3500061,Two Boys Cafe (Afternoon)
311.2564502,251.9000092,Two Boys Cafe (Afternoon)
311.4564331,250.6999969,Two Boys Cafe (Afternoon)
311.6564449,252.1000061,Two Boys Cafe (Afternoon)
311.8564289,252.6000061,Two Boys Cafe (Afternoon)
312.056439,250.6999969,Two Boys Cafe (Afternoon)
312.2564282,248.3625031,Two Boys Cafe (Afternoon)
312.4564355,244.2250061,Two Boys Cafe (Afternoon)
312.6564192,241.4875031,Two Boys Cafe (Afternoon)
312.8564341,240.5875092,Two Boys Cafe (Afternoon)
313.0564299,240.7375031,Two Boys Cafe (Afternoon)
313.2564325,240.9375,Two Boys Cafe (Afternoon)
313.4564118,240.5875092,Two Boys Cafe (Afternoon)
313.6564253,240.4375,Two Boys Cafe (Afternoon)
313.8564284,240.1875,Two Boys Cafe (Afternoon)
314.0564046,240.2875061,Two Boys Cafe (Afternoon)
314.2564171,240.1875,Two Boys Cafe (Afternoon)
314.4564017,240.2375031,Two Boys Cafe (Afternoon)
314.6564136,240.3375092,Two Boys Cafe (Afternoon)
314.8563972,240.4875031,Two Boys Cafe (Afternoon)
315.056408,240.0875092,Two Boys Cafe (Afternoon)
315.256393,239.9375,Two Boys Cafe (Afternoon)
315.4564134,239.9875031,Two Boys Cafe (Afternoon)
315.6563902,239.9375,Two Boys Cafe (Afternoon)
315.8564023,239.9375,Two Boys Cafe (Afternoon)
316.0563841,239.8874969,Two Boys Cafe (Afternoon)
316.2563959,239.7375031,Two Boys Cafe (Afternoon)
316.4563883,239.8874969,Two Boys Cafe (Afternoon)
316.6563944,239.7875061,Two Boys Cafe (Afternoon)
316.8563854,239.6875,Two Boys Cafe (Afternoon)
317.0563882,239.7875061,Two Boys Cafe (Afternoon)
317.2563731,239.4875031,Two Boys Cafe (Afternoon)
317.4563845,239.4375,Two Boys Cafe (Afternoon)
317.6563704,239.8375092,Two Boys Cafe (Afternoon)
317.8563835,239.6875,Two Boys Cafe (Afternoon)
318.0563654,239.5375061,Two Boys Cafe (Afternoon)
318.2563792,239.5875092,Two Boys Cafe (Afternoon)
318.4563622,239.5375061,Two Boys Cafe (Afternoon)
318.6563796,239.3874969,Two Boys Cafe (Afternoon)
318.8563571,239.2875061,Two Boys Cafe (Afternoon)
319.0563703,239.3375092,Two Boys Cafe (Afternoon)
319.2563531,239.3874969,Two Boys Cafe (Afternoon)
319.4563711,239.1999969,Two Boys Cafe (Afternoon)
319.6563484,238.6999969,Two Boys Cafe (Afternoon)
319.8563647,238.6500092,Two Boys Cafe (Afternoon)
320.0563452,238.3500061,Two Boys Cafe (Afternoon)
320.256362,238.3500061,Two Boys Cafe (Afternoon)
320.4563421,238.4000092,Two Boys Cafe (Afternoon)
320.6563543,238.1500092,Two Boys Cafe (Afternoon)
320.8563347,238.3000031,Two Boys Cafe (Afternoon)
321.0563469,238.25,Two Boys Cafe (Afternoon)
321.2563343,238.0500031,Two Boys Cafe (Afternoon)
321.4563495,238.1999969,Two Boys Cafe (Afternoon)
321.6563385,238.3500061,Two Boys Cafe (Afternoon)
321.8563409,238.4499969,Two Boys Cafe (Afternoon)
322.0563361,238.1999969,Two Boys Cafe (Afternoon)
322.256335,238.1500092,Two Boys Cafe (Afternoon)
322.4563774,238.1500092,Two Boys Cafe (Afternoon)
322.6563186,238.3000031,Two Boys Cafe (Afternoon)
322.8563395,238.6000061,Two Boys Cafe (Afternoon)
323.0563133,238.4000092,Two Boys Cafe (Afternoon)
323.2563312,238.4000092,Two Boys Cafe (Afternoon)
323.4563101,238.5500031,Two Boys Cafe (Afternoon)
323.6563272,238.8000031,Two Boys Cafe (Afternoon)
323.8563056,237.9499969,Two Boys Cafe (Afternoon)
324.0563203,237.8000031,Two Boys Cafe (Afternoon)
324.2563002,237.75,Two Boys Cafe (Afternoon)
324.4563177,237.8000031,Two Boys Cafe (Afternoon)
324.6563058,237.6999969,Two Boys Cafe (Afternoon)
324.8563131,237.8000031,Two Boys Cafe (Afternoon)
325.0562949,237.9000092,Two Boys Cafe (Afternoon)
325.2563073,238.1999969,Two Boys Cafe (Afternoon)
325.4563007,238.3000031,Two Boys Cafe (Afternoon)
325.6563016,238.3500061,Two Boys Cafe (Afternoon)
325.8562862,239.1500092,Two Boys Cafe (Afternoon)
326.0562997,240.1374969,Two Boys Cafe (Afternoon)
326.2562899,242.3874969,Two Boys Cafe (Afternoon)
326.4562941,244.2250061,Two Boys Cafe (Afternoon)
326.6562783,247.0625,Two Boys Cafe (Afternoon)
326.8562882,252.1500092,Two Boys Cafe (Afternoon)
327.0562747,253.1000061,Two Boys Cafe (Afternoon)
327.2562854,248.6625061,Two Boys Cafe (Afternoon)
