"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.430597792E2,-1.463405937E-1,3.414169848E-1,-6.391581893E-2
1.430617894E2,-1.399490088E-1,3.392864764E-1,-6.285055727E-2
1.430637996E2,-1.346226931E-1,3.318296373E-1,-6.072002649E-2
1.430658098E2,-1.261005849E-1,3.211769760E-1,-5.645897239E-2
1.430678201E2,-1.218395308E-1,3.073285520E-1,-5.645897239E-2
1.430698303E2,-1.143826842E-1,2.902843356E-1,-5.645897239E-2
1.430718405E2,-1.101216301E-1,2.721748650E-1,-5.539371073E-2
1.430738507E2,-1.026647836E-1,2.551306486E-1,-5.645897239E-2
1.430758609E2,-9.520793706E-2,2.359558940E-1,-5.752423778E-2
1.430778711E2,-9.201214463E-2,2.199769467E-1,-5.858949944E-2
1.430798813E2,-8.455529809E-2,2.050632536E-1,-6.178529188E-2
1.430818915E2,-7.816372067E-2,1.901495606E-1,-6.391581893E-2
1.430839017E2,-7.070687413E-2,1.784316599E-1,-6.498108059E-2
1.430859119E2,-6.325002760E-2,1.667137593E-1,-6.924213469E-2
1.430879221E2,-5.792371184E-2,1.528653353E-1,-7.137266546E-2
1.430899323E2,-5.046686530E-2,1.390169114E-1,-7.350318879E-2
1.430919426E2,-4.087949172E-2,1.230379492E-1,-7.776424289E-2
1.430939528E2,-3.555317223E-2,1.070589945E-1,-7.989477366E-2
1.430959630E2,-2.916159295E-2,8.788424730E-2,-8.309056610E-2
1.430979732E2,-2.170474641E-2,6.764423847E-2,-8.522108942E-2
1.430999834E2,-1.424790081E-2,4.740423337E-2,-8.841688186E-2
1.431019936E2,-6.791055668E-3,2.503369562E-2,-9.054741263E-2
1.431040038E2,2.796316985E-3,5.858949851E-3,-9.267793596E-2
1.431060140E2,9.187898599E-3,-1.544632297E-2,-9.480846673E-2
1.431080242E2,1.557948068E-2,-3.568633273E-2,-9.587372839E-2
1.431100344E2,2.410159074E-2,-5.486107618E-2,-9.587372839E-2
1.431120446E2,3.155843541E-2,-7.190529257E-2,-9.587372839E-2
1.431140548E2,3.688475490E-2,-8.681898564E-2,-9.374319762E-2
1.431160651E2,4.540686309E-2,-1.017326787E-1,-9.480846673E-2
1.431180753E2,5.499423668E-2,-1.113200486E-1,-9.267793596E-2
1.431200855E2,6.245107949E-2,-1.219726875E-1,-9.161267430E-2
1.431220957E2,6.777740270E-2,-1.294295341E-1,-9.161267430E-2
1.431241059E2,7.523424178E-2,-1.358211190E-1,-8.841688186E-2
1.431261161E2,8.162582666E-2,-1.422126889E-1,-8.628635854E-2
1.431281263E2,8.908267319E-2,-1.486042738E-1,-8.309056610E-2
1.431301365E2,9.547425061E-2,-1.528653353E-1,-7.882951200E-2
1.431321467E2,1.018658355E-1,-1.581916511E-1,-7.563371956E-2
1.431341569E2,1.093226820E-1,-1.603221744E-1,-7.243792713E-2
1.431361671E2,1.135837361E-1,-1.645832360E-1,-6.711161137E-2
1.431381773E2,1.189100519E-1,-1.624527127E-1,-6.072002649E-2
1.431401876E2,1.221058443E-1,-1.656484902E-1,-5.539371073E-2
1.431421978E2,1.274321675E-1,-1.677790284E-1,-5.219791830E-2
1.431442080E2,1.327584833E-1,-1.688442826E-1,-4.474107176E-2
1.431462182E2,1.370195299E-1,-1.677790284E-1,-3.941475600E-2
1.431482284E2,1.412805915E-1,-1.699095517E-1,-3.195790946E-2
1.431502386E2,1.444763839E-1,-1.688442826E-1,-2.663159184E-2
1.431522488E2,1.476721764E-1,-1.688442826E-1,-2.024000883E-2
1.431542590E2,1.498026997E-1,-1.677790284E-1,-1.171789970E-2
1.431562692E2,1.529984921E-1,-1.677790284E-1,-5.326318089E-3
1.431582794E2,1.540637612E-1,-1.667137593E-1,-0.000000000E0
1.431602896E2,1.529984921E-1,-1.645832360E-1,7.456845604E-3
1.431622998E2,1.551290154E-1,-1.645832360E-1,1.278316416E-2
1.431643101E2,1.551290154E-1,-1.624527127E-1,2.024000883E-2
1.431663203E2,1.540637612E-1,-1.581916511E-1,2.556632832E-2
1.431683305E2,1.540637612E-1,-1.560611278E-1,3.408843651E-2
1.431703407E2,1.519332230E-1,-1.496695429E-1,4.048001766E-2
1.431723509E2,1.498026997E-1,-1.454084814E-1,4.687159881E-2
1.431743611E2,1.487374306E-1,-1.422126889E-1,5.113265663E-2
1.431763713E2,1.455416381E-1,-1.368863732E-1,5.858949944E-2
1.431783815E2,1.423458606E-1,-1.326253265E-1,6.604634225E-2
1.431803917E2,1.370195299E-1,-1.262337416E-1,7.350318879E-2
1.431824019E2,1.370195299E-1,-1.241032109E-1,7.776424289E-2
1.431844121E2,1.306279600E-1,-1.198421568E-1,8.628635854E-2
1.431864223E2,1.253016293E-1,-1.134505793E-1,9.267793596E-2
1.431884326E2,1.189100519E-1,-1.091895252E-1,1.001347825E-1
1.431904428E2,1.167795286E-1,-1.049284711E-1,1.054610983E-1
1.431924530E2,1.114532053E-1,-1.027979404E-1,1.129179448E-1
1.431944632E2,1.071921512E-1,-9.640636295E-2,1.182442605E-1
1.431964734E2,9.867004305E-2,-9.321057051E-2,1.257011145E-1
1.431984836E2,9.440898895E-2,-9.001477808E-2,1.320926845E-1
1.432004938E2,8.801741153E-2,-8.575372398E-2,1.384842694E-1
1.432025040E2,8.056056499E-2,-8.468846232E-2,1.448758543E-1
1.432045142E2,7.629951090E-2,-7.616634667E-2,1.512674391E-1
1.432065244E2,6.884266436E-2,-7.084003091E-2,1.576590240E-1
1.432085346E2,6.564687192E-2,-6.764423847E-2,1.629853398E-1
1.432105448E2,5.712476373E-2,-6.338318437E-2,1.683116555E-1
1.432125551E2,4.966791719E-2,-5.486107618E-2,1.736379713E-1
1.432145653E2,4.540686309E-2,-4.953476042E-2,1.810948253E-1
1.432165755E2,3.795001656E-2,-4.527370632E-2,1.842906028E-1
1.432185857E2,2.942790836E-2,-3.994738683E-2,1.906821877E-1
1.432205959E2,2.303632535E-2,-3.249054030E-2,1.960085034E-1
1.432226061E2,1.771000773E-2,-2.822948620E-2,2.024000883E-1
1.432246163E2,1.238369010E-2,-2.290316857E-2,2.055958807E-1
1.432266265E2,4.926844500E-3,-1.757685095E-2,2.130527347E-1
1.432286367E2,-2.530001104E-3,-1.012000442E-2,2.173137814E-1
1.432306469E2,-8.921583183E-3,-4.793686327E-3,2.226400971E-1
1.432326571E2,-1.637842879E-2,2.663159044E-3,2.269011587E-1
1.432346673E2,-2.277000993E-2,1.118526794E-2,2.332927436E-1
1.432366776E2,-2.916159295E-2,1.757685095E-2,2.386190593E-1
1.432386878E2,-3.661843762E-2,2.822948620E-2,2.450106442E-1
1.432406980E2,-4.301001877E-2,3.994738683E-2,2.503369451E-1
1.432427083E2,-5.153212696E-2,5.166528746E-2,2.567285299E-1
1.432447185E2,-5.685844645E-2,6.551371515E-2,2.599243224E-1
1.432467288E2,-6.431528926E-2,8.255793154E-2,2.652506530E-1
1.432487391E2,-7.283740491E-2,9.960214794E-2,2.695116997E-1
1.432507493E2,-8.242477477E-2,1.145158410E-1,2.737727463E-1
1.432527596E2,-8.988162130E-2,1.315600574E-1,2.748380303E-1
1.432547698E2,-9.840372950E-2,1.518000662E-1,2.790990770E-1
1.432567801E2,-1.079910994E-1,1.688442826E-1,2.822948694E-1
1.432587904E2,-1.175784767E-1,1.890842915E-1,2.822948694E-1
1.432608006E2,-1.292963773E-1,2.061285079E-1,2.833601236E-1
1.432628109E2,-1.356879622E-1,2.253032625E-1,2.833601236E-1
1.432648211E2,-1.463405937E-1,2.423474789E-1,2.833601236E-1
1.432668314E2,-1.559279710E-1,2.593916953E-1,2.812296152E-1
1.432688417E2,-1.655153334E-1,2.721748650E-1,2.790990770E-1
1.432708519E2,-1.740374416E-1,2.870885432E-1,2.759032845E-1
1.432728622E2,-1.846900880E-1,2.988064587E-1,2.727074921E-1
1.432748724E2,-1.953427196E-1,3.062632978E-1,2.684464455E-1
1.432768827E2,-2.059953511E-1,3.137201369E-1,2.631201148E-1
1.432788930E2,-2.166479975E-1,3.179811835E-1,2.577938139E-1
1.432809032E2,-2.262353599E-1,3.211769760E-1,2.535327375E-1
1.432829135E2,-2.368880063E-1,3.233075142E-1,2.482064217E-1
1.432849237E2,-2.443448454E-1,3.190464675E-1,2.386190593E-1
1.432869340E2,-2.560627460E-1,3.169159293E-1,2.322274745E-1
1.432889443E2,-2.645848691E-1,3.094590902E-1,2.247706354E-1
1.432909545E2,-2.731069624E-1,2.988064587E-1,2.151832581E-1
1.432929648E2,-2.805638015E-1,2.870885432E-1,2.055958807E-1
1.432949751E2,-2.869553864E-1,2.711096108E-1,1.938779801E-1
1.432969853E2,-2.912164330E-1,2.551306486E-1,1.832253486E-1
1.432989956E2,-2.954775095E-1,2.359558940E-1,1.683116555E-1
1.433010058E2,-2.986733019E-1,2.135853618E-1,1.565937549E-1
1.433030160E2,-3.008038104E-1,1.922800839E-1,1.448758543E-1
1.433050262E2,-2.997385561E-1,1.677790284E-1,1.278316379E-1
1.433070364E2,-2.997385561E-1,1.454084814E-1,1.129179448E-1
1.433090466E2,-2.954775095E-1,1.166463718E-1,9.693899006E-2
1.433110568E2,-2.912164330E-1,9.001477808E-2,7.989477366E-2
1.433130670E2,-2.880206704E-1,6.551371515E-2,6.498108059E-2
1.433150772E2,-2.826943398E-1,3.675159439E-2,4.793686420E-2
1.433170874E2,-2.763027549E-1,5.858949851E-3,2.876211889E-2
1.433190977E2,-2.677806616E-1,-2.396843210E-2,1.171789970E-2
1.433211079E2,-2.624543309E-1,-5.592634156E-2,-5.326318089E-3
1.433231181E2,-2.518016994E-1,-8.575372398E-2,-2.130527236E-2
1.433251283E2,-2.390185297E-1,-1.155811027E-1,-3.728422895E-2
1.433271385E2,-2.315616906E-1,-1.475390196E-1,-5.113265663E-2
1.433291487E2,-2.166479975E-1,-1.752358675E-1,-6.391581893E-2
1.433311589E2,-2.059953511E-1,-2.018674612E-1,-7.456845790E-2
1.433331691E2,-1.921469271E-1,-2.274337858E-1,-8.309056610E-2
1.433351793E2,-1.782985032E-1,-2.487390637E-1,-9.267793596E-2
1.433371895E2,-1.612542868E-1,-2.721748650E-1,-9.906952083E-2
1.433391997E2,-1.474058628E-1,-2.924148738E-1,-1.075916290E-1
1.433412099E2,-1.282311082E-1,-3.137201369E-1,-1.129179448E-1
1.433432202E2,-1.111868918E-1,-3.307643533E-1,-1.182442605E-1
1.433452304E2,-9.520793706E-2,-3.478085697E-1,-1.246358454E-1
1.433472406E2,-7.603318989E-2,-3.648527861E-1,-1.278316379E-1
1.433492508E2,-5.685844645E-2,-3.755054474E-1,-1.320926845E-1
1.433512610E2,-3.874896467E-2,-3.882885873E-1,-1.352884769E-1
1.433532712E2,-1.957421936E-2,-3.957454562E-1,-1.384842694E-1
1.433552814E2,-3.994738800E-4,-4.021370113E-1,-1.406148076E-1
1.433572916E2,1.771000773E-2,-4.063980877E-1,-1.438105851E-1
1.433593018E2,3.795001656E-2,-4.095938802E-1,-1.448758543E-1
1.433613120E2,5.392897129E-2,-4.106591344E-1,-1.470063776E-1
1.433633222E2,7.416898012E-2,-4.085285962E-1,-1.459411234E-1
1.433653324E2,9.121319652E-2,-4.063980877E-1,-1.480716467E-1
1.433673427E2,1.082574204E-1,-4.021370113E-1,-1.470063776E-1
1.433693529E2,1.231711060E-1,-3.968107104E-1,-1.470063776E-1
1.433713631E2,1.402153224E-1,-3.925496638E-1,-1.480716467E-1
1.433733733E2,1.561942846E-1,-3.808317482E-1,-1.459411234E-1
1.433753835E2,1.689774394E-1,-3.712443709E-1,-1.448758543E-1
1.433773937E2,1.838911325E-1,-3.616569936E-1,-1.438105851E-1
1.433794039E2,1.966743022E-1,-3.478085697E-1,-1.427453309E-1
1.433814141E2,2.115879953E-1,-3.318296373E-1,-1.395495385E-1
1.433834243E2,2.222406268E-1,-3.190464675E-1,-1.374190152E-1
1.433854345E2,2.307627350E-1,-3.020022511E-1,-1.320926845E-1
1.433874447E2,2.424806356E-1,-2.838927507E-1,-1.278316379E-1
1.433894549E2,2.488722205E-1,-2.647180259E-1,-1.235705838E-1
1.433914652E2,2.552638054E-1,-2.423474789E-1,-1.182442605E-1
1.433934754E2,2.637858987E-1,-2.221074700E-1,-1.107874215E-1
1.433954856E2,2.691122293E-1,-1.986716688E-1,-1.065263674E-1
1.433974958E2,2.701774836E-1,-1.741705984E-1,-9.906952083E-2
1.433995060E2,2.723080218E-1,-1.518000662E-1,-9.267793596E-2
1.434015162E2,2.733732760E-1,-1.262337416E-1,-8.735162020E-2
1.434035264E2,2.712427676E-1,-1.027979404E-1,-8.096003532E-2
1.434055366E2,2.723080218E-1,-7.936213911E-2,-7.669898123E-2
1.434075468E2,2.648511827E-1,-5.486107618E-2,-7.243792713E-2
1.434095570E2,2.616553903E-1,-3.142527863E-2,-6.817687303E-2
1.434115672E2,2.552638054E-1,-1.118526794E-2,-6.604634225E-2
1.434135774E2,2.488722205E-1,1.118526794E-2,-6.391581893E-2
1.434155877E2,2.382195890E-1,2.929474972E-2,-6.285055727E-2
1.434175979E2,2.296974659E-1,4.527370632E-2,-6.072002649E-2
1.434196081E2,2.179795653E-1,6.125266105E-2,-6.072002649E-2
1.434216183E2,2.051964104E-1,7.510108501E-2,-6.178529188E-2
1.434236285E2,1.934785098E-1,8.894951642E-2,-5.965476483E-2
1.434256387E2,1.785648167E-1,9.853688627E-2,-5.965476483E-2
1.434276489E2,1.636511236E-1,1.091895252E-1,-5.965476483E-2
1.434296591E2,1.476721764E-1,1.209074259E-1,-5.965476483E-2
1.434316693E2,1.306279600E-1,1.294295341E-1,-5.965476483E-2
1.434336795E2,1.114532053E-1,1.379516423E-1,-5.858949944E-2
1.434356897E2,9.440898895E-2,1.422126889E-1,-5.965476483E-2
1.434376999E2,7.523424178E-2,1.486042738E-1,-6.178529188E-2
1.434397102E2,5.605949834E-2,1.528653353E-1,-6.072002649E-2
1.434417204E2,3.688475490E-2,1.571263820E-1,-6.072002649E-2
1.434437306E2,1.771000773E-2,1.592569202E-1,-5.965476483E-2
1.434457373E2,-2.530001104E-3,1.581916511E-1,-5.965476483E-2
1.434477441E2,-2.063948289E-2,1.571263820E-1,-5.858949944E-2
1.434497513E2,-4.194475710E-2,1.549958587E-1,-5.965476483E-2
1.434517590E2,-6.111950055E-2,1.528653353E-1,-5.965476483E-2
1.434537673E2,-7.922898233E-2,1.475390196E-1,-5.965476483E-2
1.434557764E2,-9.840372950E-2,1.464737505E-1,-6.072002649E-2
1.434577860E2,-1.175784767E-1,1.422126889E-1,-6.178529188E-2
1.434597964E2,-1.324921697E-1,1.390169114E-1,-6.072002649E-2
1.434618074E2,-1.506016403E-1,1.358211190E-1,-6.072002649E-2
1.434638190E2,-1.623195410E-1,1.326253265E-1,-6.178529188E-2
1.434658310E2,-1.772332340E-1,1.304948032E-1,-6.072002649E-2
1.434678435E2,-1.900164038E-1,1.294295341E-1,-5.965476483E-2
1.434698564E2,-2.038648278E-1,1.272990108E-1,-5.752423778E-2
1.434718693E2,-2.166479975E-1,1.241032109E-1,-5.645897239E-2
1.434738823E2,-2.273006290E-1,1.187768951E-1,-5.645897239E-2
1.434758948E2,-2.347574681E-1,1.155811027E-1,-5.326318368E-2
1.434779050E2,-2.422143221E-1,1.102547869E-1,-5.113265663E-2
1.434799152E2,-2.518016994E-1,1.081242561E-1,-5.006739125E-2
1.434819254E2,-2.571280003E-1,1.027979404E-1,-4.687159881E-2
1.434839356E2,-2.624543309E-1,9.853688627E-2,-4.367581010E-2
1.434859458E2,-2.667153776E-1,9.640636295E-2,-4.048001766E-2
1.434879560E2,-2.699111700E-1,9.214530140E-2,-3.834949061E-2
1.434899662E2,-2.709764242E-1,8.894951642E-2,-3.515370190E-2
1.434919765E2,-2.720417082E-1,8.575372398E-2,-3.302317113E-2
1.434939867E2,-2.709764242E-1,8.468846232E-2,-2.982738242E-2
1.434959969E2,-2.699111700E-1,8.362319320E-2,-2.769685537E-2
1.434980071E2,-2.667153776E-1,8.362319320E-2,-2.343579940E-2
1.435000173E2,-2.624543309E-1,8.149266988E-2,-2.237053588E-2
1.435020275E2,-2.592585385E-1,7.723161578E-2,-1.917474531E-2
1.435040377E2,-2.539322078E-1,7.616634667E-2,-1.810948178E-2
1.435060479E2,-2.475406379E-1,7.297056168E-2,-1.384842768E-2
1.435080581E2,-2.422143221E-1,6.764423847E-2,-1.171789970E-2
1.435100683E2,-2.336922139E-1,6.338318437E-2,-7.456845604E-3
1.435120785E2,-2.251701057E-1,5.592634156E-2,-7.456845604E-3
1.435140887E2,-2.187785208E-1,4.953476042E-2,-1.065263641E-3
1.435160990E2,-2.091911435E-1,4.101264849E-2,1.065263641E-3
1.435181092E2,-2.006690353E-1,3.355580568E-2,3.195791040E-3
1.435201194E2,-1.921469271E-1,2.396843210E-2,5.326318089E-3
1.435221296E2,-1.793637723E-1,1.651158556E-2,5.326318089E-3
1.435241398E2,-1.708416492E-1,1.331579592E-2,7.456845604E-3
1.435261500E2,-1.591237634E-1,3.728422802E-3,6.391582079E-3
1.435281602E2,-1.474058628E-1,-4.793686327E-3,7.456845604E-3
1.435301704E2,-1.356879622E-1,-1.225053146E-2,6.391582079E-3
1.435321806E2,-1.250353158E-1,-1.970737800E-2,5.326318089E-3
1.435341908E2,-1.143826842E-1,-2.609895915E-2,2.130527282E-3
1.435362010E2,-1.026647836E-1,-3.568633273E-2,-1.065263641E-3
1.435382112E2,-8.988162130E-2,-4.420844093E-2,-5.326318089E-3
1.435402215E2,-7.922898233E-2,-5.592634156E-2,-9.587372653E-3
1.435422317E2,-6.644582003E-2,-6.338318437E-2,-1.278316416E-2
1.435442419E2,-5.472791940E-2,-7.723161578E-2,-1.917474531E-2
1.435462521E2,-4.301001877E-2,-8.575372398E-2,-2.450106293E-2
1.435482623E2,-3.235738352E-2,-9.640636295E-2,-2.876211889E-2
1.435502725E2,-1.850895584E-2,-1.049284711E-1,-3.195790946E-2
1.435522827E2,-9.986846708E-3,-1.166463718E-1,-3.728422895E-2
1.435542929E2,1.731053460E-3,-1.241032109E-1,-4.261054471E-2
1.435563031E2,1.344895363E-2,-1.315600574E-1,-4.687159881E-2
1.435583133E2,2.623211779E-2,-1.347558498E-1,-4.900212586E-2
1.435603235E2,3.475422785E-2,-1.411474347E-1,-5.113265663E-2
1.435623337E2,4.540686309E-2,-1.422126889E-1,-5.432844535E-2
1.435643440E2,5.605949834E-2,-1.422126889E-1,-5.752423778E-2
1.435663542E2,6.671213359E-2,-1.443432271E-1,-5.965476483E-2
1.435683644E2,7.523424178E-2,-1.454084814E-1,-5.965476483E-2
1.435703746E2,8.482161909E-2,-1.464737505E-1,-6.072002649E-2
1.435723848E2,9.227846563E-2,-1.475390196E-1,-5.965476483E-2
1.435743950E2,1.018658355E-1,-1.486042738E-1,-5.965476483E-2
1.435764052E2,1.114532053E-1,-1.507348120E-1,-5.858949944E-2
1.435784154E2,1.210405827E-1,-1.496695429E-1,-5.858949944E-2
1.435804256E2,1.274321675E-1,-1.518000662E-1,-5.752423778E-2
1.435824358E2,1.338237375E-1,-1.496695429E-1,-5.432844535E-2
1.435844460E2,1.412805915E-1,-1.528653353E-1,-5.326318368E-2
1.435864562E2,1.466069072E-1,-1.549958587E-1,-5.006739125E-2
1.435884665E2,1.551290154E-1,-1.518000662E-1,-4.687159881E-2
1.435904767E2,1.615206003E-1,-1.539305896E-1,-4.367581010E-2
1.435924869E2,1.657816470E-1,-1.539305896E-1,-3.834949061E-2
1.435944971E2,1.743037701E-1,-1.539305896E-1,-3.515370190E-2
1.435965073E2,1.806953400E-1,-1.528653353E-1,-2.982738242E-2
1.435985175E2,1.849564016E-1,-1.518000662E-1,-2.450106293E-2
1.436005277E2,1.881521940E-1,-1.486042738E-1,-1.597895473E-2
1.436025379E2,1.956090331E-1,-1.464737505E-1,-1.278316416E-2
1.436045481E2,1.988048255E-1,-1.454084814E-1,-6.391582079E-3
1.436065583E2,2.020006180E-1,-1.422126889E-1,-0.000000000E0
1.436085685E2,2.062616795E-1,-1.400821656E-1,6.391582079E-3
1.436105787E2,2.115879953E-1,-1.368863732E-1,1.171789970E-2
1.436125890E2,2.115879953E-1,-1.368863732E-1,1.917474531E-2
1.436145992E2,2.169143111E-1,-1.347558498E-1,2.450106293E-2
1.436166094E2,2.179795653E-1,-1.347558498E-1,3.089264594E-2
1.436186196E2,2.211753577E-1,-1.336905807E-1,3.728422895E-2
1.436206298E2,2.211753577E-1,-1.326253265E-1,4.048001766E-2
1.436226400E2,2.233058959E-1,-1.336905807E-1,4.687159881E-2
1.436246502E2,2.222406268E-1,-1.326253265E-1,5.219791830E-2
1.436266604E2,2.233058959E-1,-1.336905807E-1,5.432844535E-2
1.436286706E2,2.222406268E-1,-1.336905807E-1,6.178529188E-2
1.436306808E2,2.222406268E-1,-1.326253265E-1,6.391581893E-2
1.436326910E2,2.211753577E-1,-1.304948032E-1,6.711161137E-2
1.436347012E2,2.201101035E-1,-1.283642650E-1,7.030740380E-2
1.436367115E2,2.158490419E-1,-1.241032109E-1,7.456845790E-2
1.436387217E2,2.169143111E-1,-1.187768951E-1,7.776424289E-2
1.436407319E2,2.126532495E-1,-1.134505793E-1,7.989477366E-2
1.436427421E2,2.051964104E-1,-1.081242561E-1,8.202529699E-2
1.436447523E2,2.009353489E-1,-9.853688627E-2,8.522108942E-2
1.436467625E2,1.956090331E-1,-9.108003974E-2,8.841688186E-2
1.436487727E2,1.913479865E-1,-8.149266988E-2,8.948214352E-2
1.436507829E2,1.838911325E-1,-6.977476925E-2,9.161267430E-2
1.436527931E2,1.785648167E-1,-5.805686861E-2,9.267793596E-2
1.436548033E2,1.721732318E-1,-4.633896798E-2,9.374319762E-2
1.436568135E2,1.657816470E-1,-3.036001325E-2,9.374319762E-2
1.436588237E2,1.572595388E-1,-1.651158556E-2,9.374319762E-2
1.436608340E2,1.519332230E-1,-5.326318205E-4,9.374319762E-2
1.436628442E2,1.455416381E-1,1.651158556E-2,9.374319762E-2
1.436648544E2,1.402153224E-1,3.249054030E-2,9.161267430E-2
1.436668646E2,1.338237375E-1,4.527370632E-2,9.054741263E-2
1.436688748E2,1.306279600E-1,6.018739566E-2,9.054741263E-2
1.436708850E2,1.253016293E-1,7.297056168E-2,8.948214352E-2
1.436728952E2,1.178447902E-1,8.149266988E-2,8.948214352E-2
1.436749054E2,1.114532053E-1,9.001477808E-2,8.948214352E-2
1.436769156E2,1.071921512E-1,9.853688627E-2,9.054741263E-2
1.436789258E2,1.029310971E-1,1.038632020E-1,9.161267430E-2
1.436809360E2,9.547425061E-2,1.113200486E-1,9.374319762E-2
1.436829462E2,9.121319652E-2,1.177116334E-1,9.374319762E-2
1.436849565E2,8.695214242E-2,1.251684725E-1,9.587372839E-2
1.436869667E2,8.162582666E-2,1.304948032E-1,9.693899006E-2
1.436889769E2,7.736477256E-2,1.368863732E-1,9.800425172E-2
1.436909871E2,7.310371846E-2,1.411474347E-1,1.001347825E-1
1.436929973E2,6.777740270E-2,1.464737505E-1,1.022653133E-1
1.436950042E2,6.458161026E-2,1.507348120E-1,1.001347825E-1
1.436970111E2,5.925529078E-2,1.560611278E-1,1.012000442E-1
1.436990185E2,5.605949834E-2,1.571263820E-1,1.022653133E-1
1.437010264E2,5.179844424E-2,1.592569202E-1,1.012000442E-1
1.437030348E2,4.753739014E-2,1.603221744E-1,1.012000442E-1
1.437050439E2,4.114580899E-2,1.603221744E-1,1.001347825E-1
1.437070536E2,3.688475490E-2,1.624527127E-1,9.693899006E-2
1.437090640E2,3.262370080E-2,1.635179669E-1,9.693899006E-2
1.437110749E2,2.623211779E-2,1.645832360E-1,9.480846673E-2
1.437130865E2,2.303632535E-2,1.677790284E-1,9.267793596E-2
1.437150985E2,1.984053478E-2,1.699095517E-1,8.841688186E-2
1.437171110E2,1.344895363E-2,1.731053442E-1,8.415582776E-2
1.437191237E2,1.131842658E-2,1.763011366E-1,7.776424289E-2
1.437211366E2,8.122635074E-3,1.784316599E-1,7.137266546E-2
1.437231495E2,4.926844500E-3,1.794969290E-1,6.817687303E-2
1.437251618E2,1.731053460E-3,1.837579757E-1,6.391581893E-2
1.437271721E2,6.657897611E-4,1.848232448E-1,5.539371073E-2
1.437291823E2,-1.464737463E-3,1.858884990E-1,5.326318368E-2
1.437311925E2,-1.464737463E-3,1.816274524E-1,4.580633715E-2
1.437332027E2,-2.530001104E-3,1.816274524E-1,4.154528305E-2
1.437352129E2,-3.595264861E-3,1.794969290E-1,3.515370190E-2
1.437372231E2,-2.530001104E-3,1.720400751E-1,2.982738242E-2
1.437392333E2,-2.530001104E-3,1.688442826E-1,2.769685537E-2
1.437412435E2,-1.464737463E-3,1.667137593E-1,2.663159184E-2
1.437432537E2,-3.994738800E-4,1.635179669E-1,2.130527236E-2
1.437452640E2,2.796316985E-3,1.613874435E-1,2.024000883E-2
1.437472742E2,5.992108025E-3,1.603221744E-1,1.810948178E-2
1.437492844E2,7.057371549E-3,1.613874435E-1,1.491369121E-2
1.437512946E2,1.238369010E-2,1.571263820E-1,1.384842768E-2
1.437533048E2,1.557948068E-2,1.571263820E-1,8.522109129E-3
1.437553150E2,1.984053478E-2,1.528653353E-1,3.195791040E-3
1.437573252E2,2.516685426E-2,1.528653353E-1,2.130527282E-3
1.437593354E2,2.729738131E-2,1.507348120E-1,-2.130527282E-3
1.437613456E2,3.475422785E-2,1.432779580E-1,-5.326318089E-3
1.437633558E2,3.901528195E-2,1.368863732E-1,-9.587372653E-3
1.437653660E2,4.327633604E-2,1.294295341E-1,-1.278316416E-2
1.437673762E2,4.647212476E-2,1.241032109E-1,-1.704421826E-2
1.437693865E2,5.073318258E-2,1.177116334E-1,-2.237053588E-2
1.437713967E2,5.819002539E-2,1.155811027E-1,-2.663159184E-2
1.437734069E2,6.032055244E-2,1.113200486E-1,-2.982738242E-2
1.437754171E2,6.564687192E-2,1.091895252E-1,-3.621896356E-2
1.437774273E2,6.777740270E-2,1.027979404E-1,-4.261054471E-2
1.437794375E2,7.416898012E-2,9.747162461E-2,-4.580633715E-2
1.437814477E2,8.056056499E-2,9.214530140E-2,-5.219791830E-2
1.437834579E2,8.375635743E-2,8.575372398E-2,-5.645897239E-2
1.437854681E2,8.801741153E-2,7.510108501E-2,-5.965476483E-2
1.437874783E2,9.334372729E-2,6.551371515E-2,-6.498108059E-2
1.437894885E2,9.867004305E-2,5.486107618E-2,-6.924213469E-2
1.437914987E2,1.029310971E-1,4.527370632E-2,-7.243792713E-2
